时间_ms,条件,电极,第一问样条均值,实测ERP均值,模型拟合
476.5625,左提示,F3,-8.410880586648018,-8.20674557072647,10.621195193973598
476.5625,左提示,Fz,8.230411727797172,8.22055637436844,21.351718150762512
476.5625,左提示,F4,-0.7891488647301355,-0.6957272298449508,24.745454426942956
476.5625,右提示,F3,12.410501593817937,13.825382081732823,16.04389831124098
476.5625,右提示,Fz,10.265396029254596,10.988003734134914,23.476011353028234
476.5625,右提示,F4,14.557531004931814,15.209381678775186,23.65495351981875
484.375,左提示,F3,-7.422274518241089,-6.450693073758111,12.141073710187522
484.375,左提示,Fz,9.366251075239678,9.893005198760731,23.143369649834586
484.375,左提示,F4,0.34284884793072035,0.8121140213377389,26.84450868667505
484.375,右提示,F3,13.09848598357851,14.293321649340205,17.29028046523605
484.375,右提示,Fz,10.93552623796276,11.271507129887244,25.11882261476785
484.375,右提示,F4,15.385563690754683,15.682168759569635,25.70463655965262
492.1875,左提示,F3,-6.276050206145772,-4.83816239343001,13.628182971580157
492.1875,左提示,Fz,10.680502719179652,11.567740931416623,24.884045210614747
492.1875,左提示,F4,1.6996542053193728,2.2881645152409753,28.88216207403211
492.1875,右提示,F3,14.000753483863889,14.877452979844499,18.500991621771984
492.1875,右提示,Fz,11.835611147299927,12.050916598009511,26.71572592621074
492.1875,右提示,F4,16.484669445224483,16.648672920037253,27.708662355298692
500.0,左提示,F3,-4.972742612446531,-3.5549475709209934,15.071586698510602
500.0,左提示,Fz,12.173920141154872,13.080600784623968,26.55814288089505
500.0,左提示,F4,3.2895665516574164,3.6944664692565556,30.841775376620724
500.0,右提示,F3,15.140760197866928,15.64216329214755,19.667285547790993
500.0,右提示,Fz,12.987423074623539,13.178815134993723,28.25111613616977
500.0,右提示,F4,17.883829642294703,17.960176307872885,29.647437762850846
507.8125,左提示,F3,-3.5128866992278347,-2.3676911959220037,16.467952230824103
507.8125,左提示,Fz,13.847256822703116,14.601926825541591,28.17021954365613
507.8125,左提示,F4,5.120885231166418,5.342417643818899,32.728571991285726
507.8125,右提示,F3,16.541962228780456,16.66340669104101,20.790825763546646
507.8125,右提示,Fz,14.412734337291036,14.447397297796492,29.731224877292757
507.8125,右提示,F4,19.6120256559188,19.49858802124642,31.52464732250441
515.625,左提示,F3,-1.9006202818243656,-1.0122653751801076,17.809614118735514
515.625,左提示,Fz,15.69722362183056,16.27860898035919,29.70782785846266
515.625,左提示,F4,7.195917940198672,7.45758651141219,34.52933562977137
515.625,右提示,F3,18.218094572997934,17.936498170860947,21.86488384099286
515.625,右提示,Fz,16.124478114678478,15.792999817385844,31.143127006139853
515.625,右提示,F4,21.687632891704364,21.277431528176216,33.32459792894267
523.4375,左提示,F3,-0.15655061092461953,0.5447029153776652,19.09635707750789
523.4375,左提示,Fz,17.702051674420506,18.145546559243883,31.178718241080976
523.4375,左提示,F4,9.489583233669745,9.969413979398723,36.25275399659524
523.4375,右提示,F3,20.138454907688054,19.512885536225575,22.893131073608384
523.4375,右提示,Fz,18.09518194056451,17.38990928176875,32.49586846034875
523.4375,右提示,F4,24.08054453910816,23.465560575790093,35.054943387983755
531.25,左提示,F3,1.694011782044206,2.0050178844196243,20.32307768646787
531.25,左提示,Fz,19.83469474532017,20.025154083899718,32.572669389344384
531.25,左提示,F4,11.96897797627923,12.513165777267965,37.88801863531178
531.25,右提示,F3,22.259650663930337,21.383272690751582,23.870302199876402
531.25,右提示,Fz,20.285834453156006,19.388837185159932,33.778382170125255
531.25,右提示,F4,26.746808414719336,26.10708008726572,36.70286709709512
539.0625,左提示,F3,3.625756003135546,3.2682128113812325,21.49187980492615
539.0625,左提示,Fz,22.068106192607665,21.918441916806657,33.899637808058195
539.0625,左提示,F4,14.601198429846672,14.906236504947703,39.446202155914314
539.0625,右提示,F3,24.538288294665797,23.563157678905753,24.801487540700172
539.0625,右提示,Fz,22.65742340126513,21.867470849325812,35.00165654364631
539.0625,右提示,F4,29.64247126795369,29.18539493982466,38.278881933897175
546.875,左提示,F3,5.6133711584028365,4.510562705847283,22.599494032157857
546.875,左提示,Fz,24.375239374361104,23.869105298961,35.15078729756101
546.875,左提示,F4,17.35334085619161,17.150956833558904,40.917985845407614
546.875,右提示,F3,26.93097425283546,25.97255797331683,25.68238715369472
546.875,右提示,Fz,25.170936533704033,24.69322110824438,36.15574764934606
546.875,右提示,F4,32.72357984822706,32.53592147553857,39.77206256869976
554.6875,左提示,F3,7.6315463538995205,6.136027664211741,23.649736757073743
554.6875,左提示,Fz,26.729047648658632,26.051241090022103,36.337634283571546
554.6875,左提示,F4,20.19250151713362,19.508827400308927,42.316127206188085
554.6875,右提示,F3,29.394314991380373,28.609974529180768,26.51912754352831
554.6875,右提示,Fz,27.78736159928491,27.68499318226636,37.253030969061975
554.6875,右提示,F4,35.9461809049553,36.015660825041806,41.19498392679548
562.5,左提示,F3,9.654970695679038,8.259912112535119,24.64060932427569
562.5,左提示,Fz,29.102484373578367,28.46287309212108,37.45215821197154
562.5,左提示,F4,23.085776674492237,22.18175393378314,43.632189301194295
562.5,右提示,F3,31.88491696324157,31.376926881052256,27.308031844240666
562.5,右提示,Fz,30.467686346819914,30.63132188225453,38.28420148902028
562.5,右提示,F4,39.26632118755422,39.43016776416359,42.53790495583462
570.3125,左提示,F3,11.658333289794825,10.664070817444282,25.57702903516831
570.3125,左提示,Fz,31.46850290719842,31.024388574104844,38.506803436399544
570.3125,左提示,F4,26.000262590087015,25.23576445113498,44.87994098129484
570.3125,右提示,F3,34.359386621360066,34.20642811787967,28.055878377768675
570.3125,右提示,Fz,33.1728985251212,33.49004626650941,39.26247443306242
570.3125,右提示,F4,42.64004744543965,42.730564614165104,43.814707064489596
578.125,左提示,F3,13.616323242300322,12.96988004605447,26.45764534393754
578.125,左提示,Fz,33.800056607596936,33.51710665163967,39.49371850162591
578.125,左提示,F4,28.903055525737507,28.45314519445063,46.05113002619407
578.125,右提示,F3,36.774330418676904,36.93280212828196,28.75921448568881
578.125,右提示,Fz,35.86398588300095,36.23251761551806,40.178616399851414
578.125,右提示,F4,46.02340642802743,45.905076208102244,45.01606724711844
585.9375,左提示,F3,15.503629659248977,15.132606107522053,27.287964878790675
585.9375,左提示,Fz,36.07009883285203,35.90943778002786,40.42576237694147
585.9375,左提示,F4,31.76125174326326,31.606988406288224,47.15997351829263
585.9375,右提示,F3,39.086354808133116,39.40640096840311,29.425148769876156
585.9375,右提示,Fz,38.50193616927133,38.81270601757323,41.04623142269605
585.9375,右提示,F4,49.37244488473338,49.038221701806435,46.15654232426336
593.75,左提示,F3,17.294941646694213,17.198993983527103,28.06695047921564
593.75,左提示,Fz,38.25158294104182,38.16574319207185,41.29495586248613
593.75,左提示,F4,34.541947504483815,34.49922400316572,48.19807133407203
593.75,右提示,F3,41.252066242669734,41.466793711172805,30.050261374584334
593.75,右提示,Fz,41.0477371327445,41.1215600713481,41.855902916565704
593.75,右提示,F4,52.64320956497335,52.13639979537717,47.22682939509991
601.5625,左提示,F3,18.965760421344182,19.199470524407484,28.800462821699977
601.5625,左提示,Fz,40.318209768154986,40.347206269597294,42.11438905378881
601.5625,左提示,F4,37.21300438950339,37.191504404939664,49.1798819411078
601.5625,右提示,F3,43.22997470382958,43.25092614880835,30.641867880133372
601.5625,右提示,Fz,43.463732862051614,43.261707796628286,42.62146928860786
601.5625,右提示,F4,55.793059486822855,55.25066836142588,48.241895988614786
609.375,左提示,F3,20.50373878155517,20.976450086216545,29.48752262784972
609.375,左提示,Fz,42.25486463447099,42.34229170510686,42.875738918092516
609.375,左提示,F4,39.75373540757393,39.74390099283285,50.09662063720723
609.375,右提示,F3,45.007072601122935,44.93824348573316,31.196435789418352
609.375,右提示,Fz,45.73256230830035,45.34426040987537,43.33314544794186
609.375,右提示,F4,58.79898909570986,58.277606851114925,49.19217038633159
617.1875,左提示,F3,21.90588383729877,22.468100544717334,30.134043320483777
617.1875,左提示,Fz,44.055042698423996,44.0921281639816,43.592037693667656
617.1875,左提示,F4,42.15226890078159,42.18179648950401,50.96267664678003
617.1875,右提示,F3,46.59227817351036,46.63493333266946,31.72129773517238
617.1875,右提示,Fz,47.85248744792078,47.39697858469097,44.00475052066093
617.1875,右提示,F4,61.653108227920384,61.13695605013611,50.092670973991666
625.0,左提示,F3,23.16944332392571,23.67026737016678,30.738852460893735
625.0,左提示,Fz,45.712460593384534,45.562738265060034,44.254378682673334
625.0,左提示,F4,44.39695997218566,44.38938441809178,51.76862181791356
625.0,右提示,F3,47.99507366842694,48.193457549736145,32.21265023190112
625.0,右提示,Fz,49.82217213580774,49.333279097666384,44.62592016595251
625.0,右提示,F4,64.34791554008399,63.84719192546283,50.93325945155007
632.8125,左提示,F3,24.29166497678672,24.760223176734883,31.307793333429302
632.8125,左提示,Fz,47.220834952723166,47.01531373834382,44.875646523285184
632.8125,左提示,F4,46.476163724845435,46.459236186456074,52.528667000752186
632.8125,右提示,F3,49.2249413333078,49.55746560563876,32.67777610580193
632.8125,右提示,Fz,51.64028022685614,51.24337218709444,45.21037591875827
632.8125,右提示,F4,66.8759096888302,66.65691421683397,51.72886948117929
640.625,左提示,F3,25.269796531232583,25.84690885822134,31.83947119658393
640.625,左提示,Fz,48.573882409810466,48.64577568194213,45.44638340935441
640.625,左提示,F4,48.37823526182028,48.577654843938184,53.23275319469537
640.625,右提示,F3,50.291363415588066,50.72526762014908,33.11260093740813
640.625,右提示,Fz,53.3054755759609,53.22991680267138,45.74720648312037
640.625,右提示,F4,69.22958933078868,69.62049400907964,52.468785127184276
648.4375,左提示,F3,26.101085722614023,26.99247766383237,32.33961375352964
648.4375,左提示,Fz,49.76531959801699,50.482033940476676,45.97934052621278
648.4375,左提示,F4,50.09152968616947,50.84887460052605,53.89491369846283
648.4375,右提示,F3,51.20382216270288,51.79815626837696,33.52433878004769
648.4375,右提示,Fz,54.816422038016896,55.32052356423123,46.250050909534295
648.4375,右提示,F4,71.40145312258893,72.58283071716865,53.167825957498735
656.25,左提示,F3,26.782780286281792,27.957571609300988,32.80649555615679
656.25,左提示,Fz,50.7888631507133,52.075343790980924,46.464439537543484
656.25,左提示,F4,51.60440210095234,52.884923683677286,54.50438309869795
656.25,右提示,F3,51.971799822087334,52.70875543165654,33.90857540037272
656.25,右提示,Fz,56.17178346791903,57.27681451766037,46.707388790777685
656.25,右提示,F4,73.38399972086057,75.17426626719154,53.81458892783585
664.0625,左提示,F3,27.312127957586632,28.498792931331273,33.24561408047282
664.0625,左提示,Fz,51.638229701269935,53.035357891840505,46.91420733382468
664.0625,左提示,F4,52.9052076092282,54.259241038727254,55.074914304959634
664.0625,右提示,F3,52.604778641176566,53.434314990503324,34.27238015430722
664.0625,右提示,Fz,57.370223720562166,58.84606097003784,47.1326930733158
664.0625,右提示,F4,75.16972778223317,77.19014917269692,54.42364710051285
671.875,左提示,F3,27.68637647187929,28.51282561459056,33.65487398985986
671.875,左提示,Fz,52.3071358830575,53.29262457184147,47.317948803057575
671.875,左提示,F4,53.98230131405637,54.89373358188212,55.59502255358321
671.875,右提示,F3,53.11224086740569,53.916757408532604,34.61097829538167
671.875,右提示,Fz,58.41040665084124,59.85697684607396,47.51384172093831
671.875,右提示,F4,76.75113596333627,78.58203502584985,54.982876858679084
679.6875,左提示,F3,27.902773564510504,28.17243621077773,34.039577769170215
679.6875,左提示,Fz,52.7892983294465,53.22206591732049,47.688075769013594
679.6875,左提示,F4,54.824038318496164,55.17397625186442,56.07828311323713
679.6875,右提示,F3,53.50366874820982,54.18990988390789,34.93132791795436
679.6875,右提示,Fz,59.290996113651104,60.389500423836566,47.864249800589334
679.6875,右提示,F4,78.12072292079948,79.49826188591072,55.50669070719794
687.5,左提示,F3,27.958610035281474,27.533735940949384,34.39729950440121
687.5,左提示,Fz,53.07848791158884,52.96831267928728,48.013408291273926
687.5,左提示,F4,55.41885867619018,55.301478650222215,56.51262897576417
687.5,右提示,F3,53.788532594216676,54.20544001798786,35.22833141381006
687.5,右提示,Fz,60.01068507169493,60.56686560728224,48.17131957416829
687.5,右提示,F4,79.27104324119986,79.99308879940864,55.98236045302807
695.3125,左提示,F3,27.85668647467197,26.74788004158792,34.733131039142634
695.3125,左提示,Fz,53.175414839666594,52.570482797010186,48.306302914208736
695.3125,左提示,F4,55.7660712647658,55.29844119077741,56.91151680038567
695.3125,右提示,F3,53.974775486295016,54.041203185390785,35.508827136754334
695.3125,右提示,Fz,60.571890625075895,60.56949749425114,48.44845990362341
695.3125,右提示,F4,80.20180735079421,80.17530383320468,56.424171502655476
703.125,左提示,F3,27.610669012559182,26.01162261245014,35.04426889827321
703.125,左提示,Fz,53.094473992849075,51.99806625650015,48.55510146528364
703.125,左提示,F4,55.88641874075404,55.08192851835702,57.26228949335103
703.125,右提示,F3,54.067328743872395,53.725176299939164,35.76735618239909
703.125,右提示,Fz,60.98437402978293,60.45954708563734,48.68260183861209
703.125,右提示,F4,80.92683729323065,80.1323484844915,56.818761807887476
710.9375,左提示,F3,27.235495458128963,25.566630878042254,35.33557954092216
710.9375,左提示,Fz,52.851661874464355,51.434072041188884,48.77214845990199
710.9375,左提示,F4,55.80315232396491,54.742065258506436,57.578314229504926
710.9375,右提示,F3,54.07077119630969,53.37074515290921,36.01062341616797
710.9375,右提示,Fz,61.25875608597836,60.336301244950185,48.88719471504272
710.9375,右提示,F4,81.46160670543686,80.09640693771415,57.180301573634665
718.75,左提示,F3,26.746103620567183,25.422625135584347,35.60392708500392
718.75,左提示,Fz,52.46297498784053,51.01698534942824,48.94544818791884
718.75,左提示,F4,55.539523234208396,54.36773415126844,57.84649199951176
718.75,右提示,F3,53.98968167296777,53.02776488572782,36.23285167356353
718.75,右提示,Fz,61.405657593824515,60.27357994386603,49.04884016929711
718.75,右提示,F4,81.82158922434063,80.20444751762457,57.49492108317654
726.5625,左提示,F3,26.157431309059703,25.55978989368241,35.854014874713776
726.5625,左提示,Fz,51.94440983630568,50.96085349010323,49.08751224263496
726.5625,左提示,F4,55.11878269129448,54.14647552243727,58.080306269316644
726.5625,右提示,F3,53.82863900320744,52.80930265998751,36.44067410752698
726.5625,右提示,Fz,61.43569935348375,60.3854920715951,49.18120100462368
726.5625,右提示,F4,82.02225848686962,80.51752548452086,57.77685462414384
734.375,左提示,F3,25.484416332792364,25.692010552808714,36.082401561563486
734.375,左提示,Fz,51.311962923187856,51.101656698455635,49.18613280646991
734.375,左提示,F4,54.56418191503317,54.031216185476175,58.26636187426478
734.375,右提示,F3,53.59222201638957,52.64634493446145,36.628024430358266
734.375,右提示,Fz,61.35950216511834,60.578056733137416,49.270666582197265
734.375,右提示,F4,82.07908812995157,80.83525397305951,58.01185471822174
742.1875,左提示,F3,24.741996500951018,25.472455018708562,36.29361634316374
742.1875,左提示,Fz,50.58163075181516,51.0875374067501,49.25403407380697
742.1875,左提示,F4,53.89897212523444,53.85840814014842,58.418303780012344
742.1875,右提示,F3,53.285009541875,52.49987531347156,36.801454135228525
742.1875,右提示,Fz,61.18768682889066,60.69571288184486,49.33115242618146
742.1875,右提示,F4,82.00755179051421,80.99227230955842,58.21426546565066
750.0,左提示,F3,23.945109622721542,24.680672077018198,36.483913577907074
750.0,左提示,Fz,49.769409825515666,50.54287977444284,49.2788403030936
750.0,左提示,F4,53.14640454170828,53.40520653166505,58.52248333151761
750.0,右提示,F3,52.911580409024594,52.24597091975372,36.954608460227135
750.0,右提示,Fz,60.93087414496301,60.545133039225995,49.348875797769075
750.0,右提示,F4,81.82312310548527,80.88116670184174,58.369507427815655
757.8125,左提示,F3,23.108693507289786,23.55937953986455,36.65769486266942
757.8125,左提示,Fz,48.891296647617445,49.544268682951184,49.27359686399609
757.8125,左提示,F4,52.32973038426466,52.6842517036028,58.59283766287599
757.8125,右提示,F3,52.476513447199174,51.83390251130247,37.09400198352524
757.8125,右提示,Fz,60.599684913497704,60.09566904574838,49.338111973539256
757.8125,右提示,F4,81.5412757117924,80.61242879707943,58.49215753270313
765.625,左提示,F3,22.247685963841615,22.38587528045845,36.81098632242125
765.625,左提示,Fz,47.963287721448594,48.26315903226902,49.225917649508965
765.625,左提示,F4,51.47220087271362,51.7158958438043,58.61566517299729
765.625,右提示,F3,51.98438748575963,51.23357610421519,37.21306700992185
765.625,右提示,Fz,60.2047399346571,59.42991645522087,49.28506631698346
765.625,右提示,F4,81.17748324636344,80.30134194490363,58.56749550081749
773.4375,左提示,F3,21.377024801562875,21.38615194412215,36.94812170061085
773.4375,左提示,Fz,47.00137955033718,47.01190615900353,49.14928542428007
773.4375,左提示,F4,50.5970672268651,50.685376545619086,58.60534827599655
773.4375,右提示,F3,51.439781354066774,50.702493405249356,37.31834248055983
773.4375,右提示,Fz,59.75666000860351,58.86586595817184,49.20449101083417
773.4375,右提示,F4,80.74721934612603,80.14605662890827,58.61049077748695
781.25,左提示,F3,20.510482004606548,20.543865373709664,37.06492358478036
781.25,左提示,Fz,46.02046000503744,45.94209560995958,49.03133158468293
781.25,左提示,F4,49.72530760424459,49.770268787386826,58.54817655043829
781.25,右提示,F3,50.846838995101336,50.376776850783976,37.40307569356778
781.25,右提示,Fz,59.26439800339097,58.57776648508183,49.08260062462058
781.25,右提示,F4,80.26357853178553,80.11745617291677,58.60635022938028
789.0625,左提示,F3,19.655305946345976,19.864839794154385,37.16567031091858
789.0625,左提示,Fz,45.0292133775458,45.19855554273529,48.885955975145336
789.0625,左提示,F4,48.86518078064877,49.15695554545245,58.45896601305216
789.0625,右提示,F3,50.207270856767664,50.25458852136646,37.47384223077487
789.0625,右提示,Fz,58.72757353416297,58.55951029104121,48.93459396871274
789.0625,右提示,F4,79.72634249596699,80.13975835876724,58.57045065161868
796.875,左提示,F3,18.816477106145243,19.217146575517674,37.246019945727376
796.875,左提示,Fz,44.03416732305485,44.578298709694046,48.7008248477493
796.875,左提示,F4,48.02052371539897,48.675719842575106,58.32403790148534
796.875,右提示,F3,49.5219413970588,50.16282451791308,37.52374002639774
796.875,右提示,Fz,58.1425615668836,58.629746286919314,48.74670948465828
796.875,右提示,F4,79.13066480676919,80.11373589801819,58.487987445415385
