Dataset,Condition,Channel,N_trials,TimeFromCue,ObservedERP,SplineFit,SplineFitValid
VisualCogA_Task-1,左条件,Fz,29,0.625,6.74290618277791,5.789134454503751,1
VisualCogA_Task-1,左条件,Fz,29,0.6328125,6.802440084527179,5.616093304671015,1
VisualCogA_Task-1,左条件,Fz,29,0.640625,6.3128311636438585,5.458195752056622,1
VisualCogA_Task-1,左条件,Fz,29,0.6484375,5.728181814857009,5.335617028686887,1
VisualCogA_Task-1,左条件,Fz,29,0.65625,5.326260680758494,5.2685323665881265,1
VisualCogA_Task-1,左条件,Fz,29,0.6640625,5.094051973002852,5.27711699778666,1
VisualCogA_Task-1,左条件,Fz,29,0.671875,5.0043863745208705,5.381546154308806,1
VisualCogA_Task-1,左条件,Fz,29,0.6796875,5.076824610340467,5.601995068180879,1
VisualCogA_Task-1,左条件,Fz,29,0.6875,5.142292428669206,5.958511987755175,1
VisualCogA_Task-1,左条件,Fz,29,0.6953125,5.173803795675388,6.454898501866895,1
VisualCogA_Task-1,左条件,Fz,29,0.703125,5.535111037303359,7.062917102159312,1
VisualCogA_Task-1,左条件,Fz,29,0.7109375,6.6988034905423754,7.750580493405737,1
VisualCogA_Task-1,左条件,Fz,29,0.71875,8.592172708214788,8.485901380379488,1
VisualCogA_Task-1,左条件,Fz,29,0.7265625,10.473730961122419,9.236892467853872,1
VisualCogA_Task-1,左条件,Fz,29,0.734375,11.432937446181935,9.971566460602201,1
VisualCogA_Task-1,左条件,Fz,29,0.7421875,11.353396153385997,10.657936063397791,1
VisualCogA_Task-1,左条件,Fz,29,0.75,11.098610750073966,11.264013981013953,1
VisualCogA_Task-1,左条件,Fz,29,0.7578125,11.627495534670903,11.757812918223992,1
VisualCogA_Task-1,左条件,Fz,29,0.765625,12.852726609147398,12.107345579801231,1
VisualCogA_Task-1,左条件,Fz,29,0.7734375,13.766689725993235,12.280624670518977,1
VisualCogA_Task-1,左条件,Fz,29,0.78125,13.502211380937876,12.253633227029374,1
VisualCogA_Task-1,左条件,Fz,29,0.7890625,12.201048573029707,12.046953896986237,1
VisualCogA_Task-1,左条件,Fz,29,0.796875,10.701884487475947,11.696674114276421,1
VisualCogA_Task-1,左条件,Fz,29,0.8046875,9.826028067056953,11.238896879841226,1
VisualCogA_Task-1,左条件,Fz,29,0.8125,9.76404313012079,10.709725194621967,1
VisualCogA_Task-1,左条件,Fz,29,0.8203125,9.997202501427434,10.145262059559938,1
VisualCogA_Task-1,左条件,Fz,29,0.828125,9.73950783945158,9.581610475596456,1
VisualCogA_Task-1,左条件,Fz,29,0.8359375,8.778648841984086,9.054873443672822,1
VisualCogA_Task-1,左条件,Fz,29,0.84375,7.672549025900695,8.601153964730338,1
VisualCogA_Task-1,左条件,Fz,29,0.8515625,7.275692613908508,8.256555039710317,1
VisualCogA_Task-1,左条件,Fz,29,0.859375,7.917222443077771,8.057179669554058,1
VisualCogA_Task-1,左条件,Fz,29,0.8671875,9.136489512233315,8.03744646334114,1
VisualCogA_Task-1,左条件,Fz,29,0.875,10.028049309341679,8.198484262086996,1
VisualCogA_Task-1,左条件,Fz,29,0.8828125,10.051921346882327,8.510905463624628,1
VisualCogA_Task-1,左条件,Fz,29,0.890625,9.38798783531563,8.944194054832796,1
VisualCogA_Task-1,左条件,Fz,29,0.8984375,8.685382557097768,9.467834022590257,1
VisualCogA_Task-1,左条件,Fz,29,0.90625,8.4586031833087,10.051309353775775,1
VisualCogA_Task-1,左条件,Fz,29,0.9140625,8.961028408740733,10.664104035268101,1
VisualCogA_Task-1,左条件,Fz,29,0.921875,10.151254878756319,11.275702053946004,1
VisualCogA_Task-1,左条件,Fz,29,0.9296875,11.754382266504306,11.855587396688234,1
VisualCogA_Task-1,左条件,Fz,29,0.9375,13.211461132500721,12.373244050373556,1
VisualCogA_Task-1,左条件,Fz,29,0.9453125,13.998708021456169,12.798156001880727,1
VisualCogA_Task-1,左条件,Fz,29,0.953125,14.040137057448923,13.099852867901932,1
VisualCogA_Task-1,左条件,Fz,29,0.9609375,13.823399632676923,13.260949772699256,1
VisualCogA_Task-1,左条件,Fz,29,0.96875,13.732224020730659,13.295143229620376,1
VisualCogA_Task-1,左条件,Fz,29,0.9765625,13.697761034047137,13.22064398431679,1
VisualCogA_Task-1,左条件,Fz,29,0.984375,13.434259505064682,13.05566278243999,1
VisualCogA_Task-1,左条件,Fz,29,0.9921875,12.864039807915326,12.818410369641473,1
VisualCogA_Task-1,左条件,Fz,29,1.0,12.029171726652647,12.527097491572743,1
VisualCogA_Task-1,左条件,Fz,29,1.0078125,11.164815050674923,12.199934893885288,1
VisualCogA_Task-1,左条件,Fz,29,1.015625,10.69946832101583,11.855133322230607,1
VisualCogA_Task-1,左条件,Fz,29,1.0234375,10.936766418386117,11.510903522260199,1
VisualCogA_Task-1,左条件,Fz,29,1.03125,11.445301481250247,11.185456239625555,1
VisualCogA_Task-1,左条件,Fz,29,1.0390625,11.450341645934465,10.89700221997818,1
VisualCogA_Task-1,左条件,Fz,29,1.046875,10.730225162821071,10.661541316659154,1
VisualCogA_Task-1,左条件,Fz,29,1.0546875,9.919943710322578,10.479850948827757,1
VisualCogA_Task-1,左条件,Fz,29,1.0625,9.684047917338221,10.346299771956119,1
VisualCogA_Task-1,左条件,Fz,29,1.0703125,10.071142468150962,10.255234093839757,1
VisualCogA_Task-1,左条件,Fz,29,1.078125,10.554332630958983,10.201000222274198,1
VisualCogA_Task-1,左条件,Fz,29,1.0859375,10.700663868506291,10.177944465054958,1
VisualCogA_Task-1,左条件,Fz,29,1.09375,10.557935411545985,10.180413129977559,1
VisualCogA_Task-1,左条件,Fz,29,1.1015625,10.566174052490853,10.202752524837528,1
VisualCogA_Task-1,左条件,Fz,29,1.109375,10.88640689663744,10.23930895743038,1
VisualCogA_Task-1,左条件,Fz,29,1.1171875,11.245379913124243,10.28442873555164,1
VisualCogA_Task-1,左条件,Fz,29,1.125,11.226440538155899,10.33245816699683,1
VisualCogA_Task-1,左条件,Fz,29,1.1328125,10.677434510111732,10.37785883758368,1
VisualCogA_Task-1,左条件,Fz,29,1.140625,9.828016114315478,10.418209881042714,1
VisualCogA_Task-1,左条件,Fz,29,1.1484375,9.283717378413671,10.454491300803587,1
VisualCogA_Task-1,左条件,Fz,29,1.15625,9.418443688638641,10.487855177110468,1
VisualCogA_Task-1,左条件,Fz,29,1.1640625,10.102154020498181,10.519453590207522,1
VisualCogA_Task-1,左条件,Fz,29,1.171875,10.912431985215138,10.550438620338916,1
VisualCogA_Task-1,左条件,Fz,29,1.1796875,11.501762273045681,10.581962347748819,1
VisualCogA_Task-1,左条件,Fz,29,1.1875,11.4881325512167,10.615176852681401,1
VisualCogA_Task-1,左条件,Fz,29,1.1953125,10.616648077827627,10.651234215380823,1
VisualCogA_Task-1,左条件,Fz,29,1.203125,9.10647232204293,10.691286516091257,1
VisualCogA_Task-1,左条件,Fz,29,1.2109375,7.928150469142107,10.736485835056865,1
VisualCogA_Task-1,左条件,Fz,29,1.21875,8.140541708784827,10.787982682269732,1
VisualCogA_Task-1,左条件,Fz,29,1.2265625,9.931537839804554,10.845363596643084,1
VisualCogA_Task-1,左条件,Fz,29,1.234375,12.212763987399205,10.90371634486032,1
VisualCogA_Task-1,左条件,Fz,29,1.2421875,13.642594923936693,10.957324724536186,1
VisualCogA_Task-1,左条件,Fz,29,1.25,13.702072408585392,11.000472533285432,1
VisualCogA_Task-1,左条件,Fz,29,1.2578125,12.943670184386868,11.027443568722813,1
VisualCogA_Task-1,左条件,Fz,29,1.265625,12.189001441547827,11.032521628463073,1
VisualCogA_Task-1,左条件,Fz,29,1.2734375,11.820640043040346,11.009990510120964,1
VisualCogA_Task-1,左条件,Fz,29,1.28125,11.51062133570579,10.95413401131124,1
VisualCogA_Task-1,左条件,Fz,29,1.2890625,10.773193083490634,10.859235929648642,1
VisualCogA_Task-1,左条件,Fz,29,1.296875,9.527876060821425,10.719580062747927,1
VisualCogA_Task-1,左条件,Fz,29,1.3046875,8.264628940969656,10.529450208223842,1
VisualCogA_Task-1,左条件,Fz,29,1.3125,7.522739347003003,10.283993677083354,1
VisualCogA_Task-1,左条件,Fz,29,1.3203125,7.654398892258276,9.985735850196866,1
VisualCogA_Task-1,左条件,Fz,29,1.328125,8.554538993491123,9.640943443224803,1
VisualCogA_Task-1,左条件,Fz,29,1.3359375,9.672022918300417,9.255912414050394,1
VisualCogA_Task-1,左条件,Fz,29,1.34375,10.276890913336251,8.836938720556866,1
VisualCogA_Task-1,左条件,Fz,29,1.3515625,10.01839724974772,8.39031832062744,1
VisualCogA_Task-1,左条件,Fz,29,1.359375,9.069730771882194,7.922347172145344,1
VisualCogA_Task-1,左条件,Fz,29,1.3671875,8.007333001474908,7.439321232993802,1
VisualCogA_Task-1,左条件,Fz,29,1.375,7.266364199048888,6.947536461056045,1
VisualCogA_Task-1,左条件,Fz,29,1.3828125,6.944667870941732,6.453288814215293,1
VisualCogA_Task-1,左条件,Fz,29,1.390625,6.8352273184621675,5.9628742503547745,1
VisualCogA_Task-1,左条件,Fz,29,1.3984375,6.711534180918885,5.482561762487832,1
VisualCogA_Task-1,左条件,Fz,29,1.40625,6.287876429194674,5.017572084311035,1
VisualCogA_Task-1,左条件,Fz,29,1.4140625,5.361551051035071,4.571764223591781,1
VisualCogA_Task-1,左条件,Fz,29,1.421875,3.882111142346701,4.148906181661601,1
VisualCogA_Task-1,左条件,Fz,29,1.4296875,2.1582898344414896,3.752765959852032,1
VisualCogA_Task-1,左条件,Fz,29,1.4375,0.7228905637917478,3.3871115594946075,1
VisualCogA_Task-1,左条件,Fz,29,1.4453125,0.09942600436672457,3.0557109819208597,1
VisualCogA_Task-1,左条件,Fz,29,1.453125,0.37607880878449385,2.7623322284623235,1
VisualCogA_Task-1,左条件,Fz,29,1.4609375,1.3314143037115551,2.510743300450533,1
VisualCogA_Task-1,左条件,Fz,29,1.46875,2.58368682311324,2.3047121992170228,1
VisualCogA_Task-1,左条件,Fz,29,1.4765625,3.7061466531868668,2.148006926093325,1
VisualCogA_Task-1,左条件,Fz,29,1.484375,4.15065627582617,2.0443953220353093,1
VisualCogA_Task-1,左条件,Fz,29,1.4921875,3.709608174937864,1.995564534152959,1
VisualCogA_Task-1,左条件,Fz,29,1.5,2.7324486262948473,1.995915762854494,1
VisualCogA_Task-1,左条件,Fz,29,1.5078125,1.9061653745151736,2.0382563350368956,1
VisualCogA_Task-1,左条件,Fz,29,1.515625,1.588232732512945,2.115393577597149,1
VisualCogA_Task-1,左条件,Fz,29,1.5234375,1.7998938167774627,2.220134817432235,1
VisualCogA_Task-1,左条件,Fz,29,1.53125,2.392515291605815,2.3452873814391384,1
VisualCogA_Task-1,左条件,Fz,29,1.5390625,3.1437079293876553,2.483658596514841,1
VisualCogA_Task-1,左条件,Fz,29,1.546875,3.6200043855344384,2.6280557895563277,1
VisualCogA_Task-1,左条件,Fz,29,1.5546875,3.607192297726761,2.7712862874605797,1
VisualCogA_Task-1,左条件,Fz,29,1.5625,3.313325233594202,2.9061574171245805,1
VisualCogA_Task-1,左条件,Fz,29,1.5703125,3.172571301944974,3.0254765054453134,1
VisualCogA_Task-1,左条件,Fz,29,1.578125,3.231179389586054,3.1225602816308258,1
VisualCogA_Task-1,左条件,Fz,29,1.5859375,3.156888510247858,3.196194004710466,1
VisualCogA_Task-1,左条件,Fz,29,1.59375,2.662620013303554,3.248487069777421,1
VisualCogA_Task-1,左条件,Fz,29,1.6015625,2.0239621080543504,3.281595792133722,1
VisualCogA_Task-1,左条件,Fz,29,1.609375,1.692289109846562,3.2976764870814,1
VisualCogA_Task-1,左条件,Fz,29,1.6171875,1.8839672766017446,3.2988854699224843,1
VisualCogA_Task-1,左条件,Fz,29,1.625,2.441966738181935,3.287379055959004,1
VisualCogA_Task-1,左条件,Fz,29,1.6328125,3.149521351588744,3.2653135604929924,1
VisualCogA_Task-1,左条件,Fz,29,1.640625,3.7718293292785763,3.2348452988264773,1
VisualCogA_Task-1,左条件,Fz,29,1.6484375,4.2019430152237165,3.1981305862614886,1
VisualCogA_Task-1,左条件,Fz,29,1.65625,4.373019909726606,3.157325738100056,1
VisualCogA_Task-1,左条件,Fz,29,1.6640625,4.259804256347761,3.1145790175569505,1
VisualCogA_Task-1,左条件,Fz,29,1.671875,3.705616637303817,3.0715555626111986,1
VisualCogA_Task-1,左条件,Fz,29,1.6796875,2.8267658593742064,3.0291716671264375,1
VisualCogA_Task-1,左条件,Fz,29,1.6875,2.135608474288384,2.9882792082682075,1
VisualCogA_Task-1,左条件,Fz,29,1.6953125,2.1532432284563763,2.949730063202045,1
VisualCogA_Task-1,左条件,Fz,29,1.703125,2.683104497217804,2.9143761090934888,1
VisualCogA_Task-1,左条件,Fz,29,1.7109375,3.0866407044508875,2.883069223108077,1
VisualCogA_Task-1,左条件,Fz,29,1.71875,2.9871588623870333,2.8566612824113475,1
VisualCogA_Task-1,左条件,Fz,29,1.7265625,2.7550402691976497,2.8360041641688394,1
VisualCogA_Task-1,左条件,Fz,29,1.734375,2.9021812507552025,2.821949745546089,1
VisualCogA_Task-1,左条件,Fz,29,1.7421875,3.494810272921394,2.8153499037086367,1
VisualCogA_Task-1,左条件,Fz,29,1.75,3.9586818117997105,2.8170565158220193,1
VisualCogA_Task-1,左条件,Fz,29,1.7578125,3.8064373080574,2.8276332366971144,1
VisualCogA_Task-1,左条件,Fz,29,1.765625,3.085197633551287,2.8464113289948045,1
VisualCogA_Task-1,左条件,Fz,29,1.7734375,2.31563581698939,2.8723927299366423,1
VisualCogA_Task-1,左条件,Fz,29,1.78125,1.9116962696320015,2.904579373360652,1
VisualCogA_Task-1,左条件,Fz,29,1.7890625,2.035067622488442,2.941973193104861,1
VisualCogA_Task-1,左条件,Fz,29,1.796875,2.456790105749571,2.983576123007294,1
VisualCogA_Task-1,左条件,Fz,29,1.8046875,2.796627413909574,3.0283900969059765,1
VisualCogA_Task-1,左条件,Fz,29,1.8125,2.7156806951976287,3.075417048638934,1
VisualCogA_Task-1,左条件,Fz,29,1.8203125,2.339177406332599,3.1236589120441933,1
VisualCogA_Task-1,左条件,Fz,29,1.828125,2.144133193340235,3.17211762095978,1
VisualCogA_Task-1,左条件,Fz,29,1.8359375,2.585970147115038,3.2197951092237167,1
VisualCogA_Task-1,左条件,Fz,29,1.84375,3.5132391542876555,3.26572083503146,1
VisualCogA_Task-1,左条件,Fz,29,1.8515625,4.422093784698165,3.309301925318258,1
VisualCogA_Task-1,左条件,Fz,29,1.859375,4.898563112929199,3.3502196923502976,1
VisualCogA_Task-1,左条件,Fz,29,1.8671875,4.949735938428727,3.3881616085234967,1
VisualCogA_Task-1,左条件,Fz,29,1.875,4.6786067367406305,3.4228151462337806,1
VisualCogA_Task-1,左条件,Fz,29,1.8828125,4.265636924192975,3.453867777877072,1
VisualCogA_Task-1,左条件,Fz,29,1.890625,3.843180798643297,3.4810069758492905,1
VisualCogA_Task-1,左条件,Fz,29,1.8984375,3.416481332434169,3.5039202125463604,1
VisualCogA_Task-1,左条件,Fz,29,1.90625,2.765630725584755,3.5222949603642038,1
VisualCogA_Task-1,左条件,Fz,29,1.9140625,2.007401215542406,3.5358186916987435,1
VisualCogA_Task-1,左条件,Fz,29,1.921875,1.5836544866336197,3.5441788789458997,1
VisualCogA_Task-1,左条件,Fz,29,1.9296875,1.8404054261556377,3.547064647259101,1
VisualCogA_Task-1,左条件,Fz,29,1.9375,2.5415606332066862,3.5443356398822816,1
VisualCogA_Task-1,左条件,Fz,29,1.9453125,3.245543837248595,3.5361678998238677,1
VisualCogA_Task-1,左条件,Fz,29,1.953125,3.6409841664045963,3.522771842283484,1
VisualCogA_Task-1,左条件,Fz,29,1.9609375,3.8611724941595473,3.5043578824607535,1
VisualCogA_Task-1,左条件,Fz,29,1.96875,4.201086585552206,3.4811364355553005,1
VisualCogA_Task-1,左条件,Fz,29,1.9765625,4.863293823497571,3.4533179167667467,1
VisualCogA_Task-1,左条件,Fz,29,1.984375,5.567083032932476,3.421112741294716,1
VisualCogA_Task-1,左条件,Fz,29,1.9921875,5.775500733301657,3.384731324338834,1
VisualCogA_Task-1,左条件,Fz,29,2.0,4.988475672042512,3.344384081098723,1
VisualCogA_Task-1,左条件,Fz,29,2.0078125,3.392104811086418,3.300281426774003,1
VisualCogA_Task-1,左条件,Fz,29,2.015625,1.8648723091702923,3.2526337765643034,1
VisualCogA_Task-1,左条件,Fz,29,2.0234375,1.3729363672508794,3.201906273776781,1
VisualCogA_Task-1,左条件,Fz,29,2.03125,1.8967304621873688,3.149895976194152,1
VisualCogA_Task-1,左条件,Fz,29,2.0390625,2.6119527053500673,3.0988338194698546,1
VisualCogA_Task-1,左条件,Fz,29,2.046875,2.7524113515251174,3.0509509757977,1
VisualCogA_Task-1,左条件,Fz,29,2.0546875,2.3753684960985484,3.0084786173714955,1
VisualCogA_Task-1,左条件,Fz,29,2.0625,1.983515553515301,2.9736479163850515,1
VisualCogA_Task-1,左条件,Fz,29,2.0703125,2.185512498839681,2.948690045032178,1
VisualCogA_Task-1,左条件,Fz,29,2.078125,3.0660058284958227,2.935836175506683,1
VisualCogA_Task-1,左条件,Fz,29,2.0859375,4.00811273664735,2.9373174800023767,1
VisualCogA_Task-1,左条件,Fz,29,2.09375,4.117320096041683,2.9553651307130684,1
VisualCogA_Task-1,左条件,Fz,29,2.1015625,3.326002751342084,2.9922102998325686,1
VisualCogA_Task-1,左条件,Fz,29,2.109375,2.4487044781421035,3.0498986424164922,1
VisualCogA_Task-1,左条件,Fz,29,2.1171875,2.4117713552624958,3.1271454098556126,1
VisualCogA_Task-1,左条件,Fz,29,2.125,3.132898254077723,3.2197851434188403,1
VisualCogA_Task-1,左条件,Fz,29,2.1328125,3.8495449747914554,3.3235573996003307,1
VisualCogA_Task-1,左条件,Fz,29,2.140625,3.9899191296655503,3.4342017348942395,1
VisualCogA_Task-1,左条件,Fz,29,2.1484375,3.772414110050135,3.547457705794721,1
VisualCogA_Task-1,左条件,Fz,29,2.15625,3.67664827179882,3.659064868795931,1
VisualCogA_Task-1,左条件,Fz,29,2.1640625,3.960217791684851,3.7647627803920263,1
VisualCogA_Task-1,左条件,Fz,29,2.171875,4.342475953304102,3.86029099707716,1
VisualCogA_Task-1,左条件,Fz,29,2.1796875,4.537915155850419,3.9413890753454877,1
VisualCogA_Task-1,左条件,Fz,29,2.1875,4.472449669506026,4.003796571691167,1
VisualCogA_Task-1,左条件,Fz,29,2.1953125,4.31903661954279,4.0432652120830985,1
VisualCogA_Task-1,左条件,Fz,29,2.203125,4.07665739937638,4.058126651137107,1
VisualCogA_Task-1,左条件,Fz,29,2.2109375,3.7328157606099266,4.052468705025573,1
VisualCogA_Task-1,左条件,Fz,29,2.21875,3.256066691373345,4.031158036304856,1
VisualCogA_Task-1,左条件,Fz,29,2.2265625,2.7876471586494826,3.999061307531309,1
VisualCogA_Task-1,左条件,Fz,29,2.234375,2.5475141274134687,3.961045181261293,1
VisualCogA_Task-1,左条件,Fz,29,2.2421875,2.8935605892840575,3.921976320051163,1
VisualCogA_Task-1,左条件,Fz,29,2.25,3.74850346133009,3.886721386457279,1
VisualCogA_Task-1,左条件,Fz,29,2.2578125,4.6012675393551135,3.8601470430359957,1
VisualCogA_Task-1,左条件,Fz,29,2.265625,4.86158772190986,3.8471199523436717,1
VisualCogA_Task-1,左条件,Fz,29,2.2734375,4.637668921283888,3.852506776936662,1
VisualCogA_Task-1,左条件,Fz,29,2.28125,4.4038428679027986,3.8811741793713272,1
VisualCogA_Task-1,左条件,Fz,29,2.2890625,4.456172213588365,3.9368964546482017,1
VisualCogA_Task-1,左条件,Fz,29,2.296875,4.569710341996032,4.0164344847785305,1
VisualCogA_Task-1,左条件,Fz,29,2.3046875,4.525097786073302,4.113777302943514,1
VisualCogA_Task-1,左条件,Fz,29,2.3125,4.2550159580145674,4.22290711403175,1
VisualCogA_Task-1,左条件,Fz,29,2.3203125,4.012743748021043,4.337806122931834,1
VisualCogA_Task-1,左条件,Fz,29,2.328125,3.980206688869056,4.452456534532366,1
VisualCogA_Task-1,左条件,Fz,29,2.3359375,4.171336374797766,4.56084055372194,1
VisualCogA_Task-1,左条件,Fz,29,2.34375,4.2163378931948445,4.656940385389158,1
VisualCogA_Task-1,左条件,Fz,29,2.3515625,3.9332676236218513,4.734738234422613,1
VisualCogA_Task-1,左条件,Fz,29,2.359375,3.589806614538446,4.788216305710905,1
VisualCogA_Task-1,左条件,Fz,29,2.3671875,3.792020221273337,4.811356804142628,1
VisualCogA_Task-1,左条件,Fz,29,2.375,4.61017473348392,4.7983710720665735,1
VisualCogA_Task-1,左条件,Fz,29,2.3828125,5.565096855189579,4.749026109911416,1
VisualCogA_Task-1,左条件,Fz,29,2.390625,5.943907279153326,4.668807972197671,1
VisualCogA_Task-1,左条件,Fz,29,2.3984375,5.590054874701119,4.563464538716152,1
VisualCogA_Task-1,左条件,Fz,29,2.40625,4.908045831023791,4.438743689257672,1
VisualCogA_Task-1,左条件,Fz,29,2.4140625,4.579000414592186,4.300393303613045,1
VisualCogA_Task-1,左条件,Fz,29,2.421875,4.6815899682004405,4.15416126157308,1
VisualCogA_Task-1,左条件,Fz,29,2.4296875,4.7898774448155415,4.005795442928594,1
VisualCogA_Task-1,左条件,Fz,29,2.4375,4.346389532489614,3.861043727470399,1
VisualCogA_Task-1,左条件,Fz,29,2.4453125,3.3750144837077958,3.7256539949893064,1
VisualCogA_Task-1,左条件,Fz,29,2.453125,2.361540627853163,3.605374125276131,1
VisualCogA_Task-1,左条件,Fz,29,2.4609375,2.036730519855438,3.505950897510263,1
VisualCogA_Task-1,左条件,Fz,29,2.46875,2.5473009898704033,3.4324595803269444,1
VisualCogA_Task-1,左条件,Fz,29,2.4765625,3.4696484653851054,3.3881643862657134,1
VisualCogA_Task-1,左条件,Fz,29,2.484375,4.072021746511933,3.3760272724542055,1
VisualCogA_Task-1,左条件,Fz,29,2.4921875,4.062805879169283,3.399010196020054,1
VisualCogA_Task-1,左条件,Fz,29,2.5,3.5575708689161303,3.460075114090896,1
VisualCogA_Task-1,左条件,Fz,29,2.5078125,3.1448733288004735,3.562183983794365,1
VisualCogA_Task-1,左条件,Fz,29,2.515625,3.2853556987312644,3.7082987622580967,1
VisualCogA_Task-1,左条件,Fz,29,2.5234375,4.097984301869753,3.901381406609728,1
VisualCogA_Task-1,左条件,Fz,29,2.53125,5.028277394206775,4.144393873976892,1
VisualCogA_Task-1,左条件,Fz,29,2.5390625,5.434196546658486,4.440298121487222,1
VisualCogA_Task-1,左条件,Fz,29,2.546875,5.03039228972538,4.792056106268358,1
VisualCogA_Task-1,左条件,Fz,29,2.5546875,4.404038670347752,5.200777897873438,1
VisualCogA_Task-1,左条件,Fz,29,2.5625,4.227060776064125,5.652866447042424,1
VisualCogA_Task-1,左条件,Fz,29,2.5703125,4.762780119246864,6.1277112877244075,1
VisualCogA_Task-1,左条件,Fz,29,2.578125,5.700820260580878,6.604658761155377,1
VisualCogA_Task-1,左条件,Fz,29,2.5859375,6.828782332781723,7.063055208571312,1
VisualCogA_Task-1,左条件,Fz,29,2.59375,7.868815132145244,7.482246971208202,1
VisualCogA_Task-1,左条件,Fz,29,2.6015625,8.672426154986232,7.841580390302032,1
VisualCogA_Task-1,左条件,Fz,29,2.609375,9.108598998579604,8.12040180708879,1
VisualCogA_Task-1,左条件,Fz,29,2.6171875,9.360323591529346,8.298057562804456,1
VisualCogA_Task-1,左条件,Fz,29,2.625,9.412552414634456,8.353893998685017,1
VisualCogA_Task-1,左条件,Fz,29,2.6328125,9.107834782634631,8.26725745596646,1
VisualCogA_Task-1,左条件,Fz,29,2.640625,8.301238998374984,8.01806526683585,1
VisualCogA_Task-1,左条件,Fz,29,2.6484375,7.5789256873291855,7.6057734927624665,1
VisualCogA_Task-1,左条件,Fz,29,2.65625,7.344110246811653,7.0537806058392825,1
VisualCogA_Task-1,左条件,Fz,29,2.6640625,7.201988157086967,6.38694822686262,1
VisualCogA_Task-1,左条件,Fz,29,2.671875,6.11477422303457,5.630137976628795,1
VisualCogA_Task-1,左条件,Fz,29,2.6796875,4.026335994954673,4.808211475934131,1
VisualCogA_Task-1,左条件,Fz,29,2.6875,1.908100274394792,3.946030345574946,1
VisualCogA_Task-1,左条件,Fz,29,2.6953125,0.8054889502251684,3.06845620634756,1
VisualCogA_Task-1,左条件,Fz,29,2.703125,0.516689882525299,2.200350679048289,1
VisualCogA_Task-1,左条件,Fz,29,2.7109375,0.45330996399498225,1.3665753844734558,1
VisualCogA_Task-1,左条件,Fz,29,2.71875,0.2241780069434041,0.5919919434193788,1
VisualCogA_Task-1,左条件,Fz,29,2.7265625,-0.03744212314349784,-0.0985394359383891,1
VisualCogA_Task-1,左条件,Fz,29,2.734375,-0.36857762316848725,-0.685938989603748,1
VisualCogA_Task-1,左条件,Fz,29,2.7421875,-0.5703908784784425,-1.1700744359312751,1
VisualCogA_Task-1,左条件,Fz,29,2.75,-0.5614853091817615,-1.5546897246607936,1
VisualCogA_Task-1,左条件,Fz,29,2.7578125,-0.40444714157911577,-1.8435288055321242,1
VisualCogA_Task-1,左条件,Fz,29,2.765625,-0.6173481865423928,-2.0403356282850886,1
VisualCogA_Task-1,左条件,Fz,29,2.7734375,-1.10135013740107,-2.1488541426595082,1
VisualCogA_Task-1,左条件,Fz,29,2.78125,-1.4162186743071572,-2.172828298395205,1
VisualCogA_Task-1,左条件,Fz,29,2.7890625,-1.2046932625254214,-2.116002045232001,1
VisualCogA_Task-1,左条件,Fz,29,2.796875,-1.03982024345343,-1.9821193329097166,1
VisualCogA_Task-1,左条件,Fz,29,2.8046875,-1.4332197489971727,-1.774924111168174,1
VisualCogA_Task-1,左条件,Fz,29,2.8125,-2.5436770478749255,-1.4981603297471953,1
VisualCogA_Task-1,左条件,Fz,29,2.8203125,-3.5417307165432614,-1.156154992161536,1
VisualCogA_Task-1,左条件,Fz,29,2.828125,-3.5804895626079265,-0.7590261561448257,1
VisualCogA_Task-1,左条件,Fz,29,2.8359375,-2.1758650565839357,-0.3202072148665116,1
VisualCogA_Task-1,左条件,Fz,29,2.84375,-0.1119087742827837,0.14682934642804324,1
VisualCogA_Task-1,左条件,Fz,29,2.8515625,1.6738571335800645,0.6286110424934781,1
VisualCogA_Task-1,左条件,Fz,29,2.859375,2.4426095538419155,1.1116653880844303,1
VisualCogA_Task-1,左条件,Fz,29,2.8671875,2.497592047782616,1.5825198979555397,1
VisualCogA_Task-1,左条件,Fz,29,2.875,2.2620369514157406,2.0277020868614426,1
VisualCogA_Task-1,左条件,Fz,29,2.8828125,2.38092881794466,2.4337394695567784,1
VisualCogA_Task-1,左条件,Fz,29,2.890625,2.721484021113799,2.787159560796186,1
VisualCogA_Task-1,左条件,Fz,29,2.8984375,3.200867863338811,3.074489875334302,1
VisualCogA_Task-1,左条件,Fz,29,2.90625,3.35773514445508,3.282447886478336,1
VisualCogA_Task-1,左条件,Fz,29,2.9140625,3.3937606439922074,3.407517840312718,1
VisualCogA_Task-1,左条件,Fz,29,2.921875,3.307327489231536,3.460452578613287,1
VisualCogA_Task-1,左条件,Fz,29,2.9296875,3.556298597379043,3.453136022047141,1
VisualCogA_Task-1,左条件,Fz,29,2.9375,3.778160828249139,3.397452091281385,1
VisualCogA_Task-1,左条件,Fz,29,2.9453125,3.948633290481589,3.3052847069831195,1
VisualCogA_Task-1,左条件,Fz,29,2.953125,3.4657497958785304,3.1885177898194454,1
VisualCogA_Task-1,左条件,Fz,29,2.9609375,2.846745720259074,3.059035260457466,1
VisualCogA_Task-1,左条件,Fz,29,2.96875,2.0497014531274256,2.928721039564282,1
VisualCogA_Task-1,左条件,Fz,29,2.9765625,2.076215311614267,2.8094590478069943,1
