heldout_record,condition,trial_index,true_label,score_right_minus_left,predicted_label,correct,feature_count,feature_windows_ms,training_records
VisualCogB_Task-1,left,26,left,1.2153742525831468,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,27,left,0.04967584033676837,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,28,left,0.002571433464984849,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,29,left,-1.09283257997271,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,30,left,0.021136683264173763,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,31,left,0.33366424287039254,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,32,left,-0.4745653822090043,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,33,left,-0.34002616383935386,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,34,left,-0.0011345062920284491,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,35,left,0.00028283789685238546,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,36,left,0.013408954894970128,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,37,left,-0.9363348862932538,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,38,left,-0.03148852531016912,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,39,left,0.11820513086320486,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,left,40,left,0.07290921304162025,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,0,right,0.316054035500655,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,1,right,-1.7788415411955636,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,2,right,0.01602470574257445,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,3,right,0.2768977697374363,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,4,right,0.09215755973929293,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,5,right,0.15712115473726665,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,6,right,0.5857618881166624,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,7,right,0.17967742592835215,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,8,right,0.014409131007546276,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,9,right,-0.5899012149695707,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,10,right,-0.8544827670779656,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,11,right,0.12132978360350385,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,12,right,-0.2277764199278725,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,13,right,-0.0026425575189837867,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,14,right,-0.01585571239726202,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,15,right,0.2246896243761619,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,16,right,-0.48677806579654304,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,17,right,1.3055318488369185,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,18,right,-0.3645305402594779,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,19,right,-1.6224164714711726,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,20,right,-0.07212631093127984,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,21,right,-0.14686305298332197,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,22,right,1.064848186164438,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,23,right,0.2504849056487759,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,24,right,-1.7591715902057699,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,25,right,0.03633662323608139,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,26,right,-0.039114165385025684,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,27,right,-0.9378465246615998,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,28,right,-2.321176887509568,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,29,right,0.06296501030690183,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,30,right,0.08799245924263584,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,31,right,0.1590509623099616,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,32,right,2.0489451565550802,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,33,right,1.0855742454479835,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,34,right,-0.7057194551322907,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,35,right,0.2610031261457297,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,36,right,0.05364111798534714,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,37,right,0.10764523026948751,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,38,right,0.03492262001841262,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,39,right,-0.05595773627992782,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,40,right,0.2869694248463071,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-1,right,41,right,1.9438175272894547,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-2
VisualCogB_Task-2,left,0,left,0.22617044949996004,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,1,left,-0.09677230230589721,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,2,left,0.008977947690421394,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,3,left,-0.1015780565970932,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,4,left,0.13890744757843446,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,5,left,-0.14854733601373812,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,6,left,-0.3772580052141267,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,7,left,-0.11305995634358046,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,8,left,-0.02549416313642984,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,9,left,-0.14221683801995041,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,10,left,-0.06564746558747293,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,11,left,0.4147918725373176,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,12,left,-0.14863236548545813,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,13,left,0.33072630503411427,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,14,left,-0.10381881015876677,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,15,left,-0.21159709859957732,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,16,left,-0.3448851035074317,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,17,left,-0.11016002507691054,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,18,left,-0.1413783224388507,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,19,left,-0.09694993607926744,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,20,left,-0.12286187551891961,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,21,left,-0.20365243629232083,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,22,left,-0.006330274687421336,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,23,left,-0.06700212440863372,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,24,left,0.2462438017186738,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,25,left,-0.23018504693949857,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,26,left,-0.09578134616580598,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,27,left,0.12402307664108922,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,28,left,-0.2654328683152052,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,29,left,-0.05578594890417458,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,30,left,0.1346677454936822,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,31,left,-0.7997694929517308,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,32,left,0.316799584201292,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,33,left,-0.1276650944732878,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,34,left,-0.25433675202090544,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,35,left,-0.09841227474722261,left,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,left,36,left,0.04279219871859263,right,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,0,right,0.008807611404690866,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,1,right,0.26874862970550234,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,2,right,-0.04528675590148491,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,3,right,-0.025060461202592487,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,4,right,0.2849159993659335,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,5,right,0.004711466888427315,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,6,right,0.0667255547414035,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,7,right,-0.09426880523465134,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,8,right,-0.045980671109045,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,9,right,-0.3347326386987231,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,10,right,-0.08227133158608645,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,11,right,0.4264221053246501,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,12,right,-0.15392964126540415,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,13,right,-0.07785620573664608,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,14,right,-0.16716638273508908,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,15,right,-0.47203847731584087,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,16,right,-0.04585800751744788,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,17,right,-0.16159453387650788,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,18,right,-0.08671039039732081,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,19,right,-0.3248768413971411,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,20,right,0.2671471202163177,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,21,right,-0.16703746483262105,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,22,right,0.006151103015680706,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,23,right,-0.19033541400242746,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,24,right,-0.36663100450271285,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,25,right,-0.19014920338893135,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,26,right,-0.1726335920598405,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,27,right,0.33705204688315826,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,28,right,-0.39035061707543495,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,29,right,0.1445444854784337,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,30,right,-0.24027927276506134,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,31,right,-0.8381027496436375,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,32,right,0.08208059273072943,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,33,right,-0.16469491405149855,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,34,right,-0.040210617316784575,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,35,right,-0.028990336666878475,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,36,right,-0.10939641678215101,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,37,right,0.1460118208834543,right,True,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,38,right,-0.14451074658056126,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,39,right,-0.03179400523125362,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,40,right,-0.21044467159521404,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,41,right,-0.2998877656463373,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
VisualCogB_Task-2,right,42,right,-0.06664882528198376,left,False,9,"[100,250);[250,500);[500,800)",VisualCogA_Task-1;VisualCogA_Task-2;VisualCogB_Task-1
