record,original_trial_index,q1_trial_index,q1_quality_pass,q1_final_drop,eeg_quality,cue_time_s,event_time_s,event_offset_from_cue_s,target_offset_s,cue_side,response_code,choice_side,stage,analysis_variant,filename_task_code_candidate,task_mapping_status,sample_rate_hz,window_n_samples,window_duration_s,erp_filter_band_hz,tf_filter_band_hz,hard_clip_threshold_raw_value,qc_valid,erp_qc_valid,tf_qc_valid,erp_hard_clip,tf_hard_clip,erp_nonfinite,tf_nonfinite,erp_candidate_mean_F3,erp_mean_F3,erp_candidate_area_F3,erp_peak_F3,erp_peak_latency_s_F3,log_theta_power_F3,log_alpha_power_F3,log_beta_power_F3,log_gamma_power_F3,erp_candidate_mean_Fz,erp_mean_Fz,erp_candidate_area_Fz,erp_peak_Fz,erp_peak_latency_s_Fz,log_theta_power_Fz,log_alpha_power_Fz,log_beta_power_Fz,log_gamma_power_Fz,erp_candidate_mean_F4,erp_mean_F4,erp_candidate_area_F4,erp_peak_F4,erp_peak_latency_s_F4,log_theta_power_F4,log_alpha_power_F4,log_beta_power_F4,log_gamma_power_F4,AI_erp_F4_minus_F3,AI_alpha_log_F4_minus_F3,AI_alpha,response_time_s,endpoint_status,pre_response_cumulative_mean_F3,pre_response_cumulative_sd_F3,pre_response_cumulative_log_theta_power_F3,pre_response_cumulative_log_alpha_power_F3,pre_response_cumulative_log_beta_power_F3,pre_response_cumulative_log_gamma_power_F3,pre_response_cumulative_mean_Fz,pre_response_cumulative_sd_Fz,pre_response_cumulative_log_theta_power_Fz,pre_response_cumulative_log_alpha_power_Fz,pre_response_cumulative_log_beta_power_Fz,pre_response_cumulative_log_gamma_power_Fz,pre_response_cumulative_mean_F4,pre_response_cumulative_sd_F4,pre_response_cumulative_log_theta_power_F4,pre_response_cumulative_log_alpha_power_F4,pre_response_cumulative_log_beta_power_F4,pre_response_cumulative_log_gamma_power_F4,pre_response_cumulative_AI_alpha_log_F4_minus_F3,pre_response_cumulative_tf_mean_F3,pre_response_cumulative_tf_sd_F3,pre_response_cumulative_tf_log_theta_power_F3,pre_response_cumulative_tf_log_alpha_power_F3,pre_response_cumulative_tf_log_beta_power_F3,pre_response_cumulative_tf_log_gamma_power_F3,pre_response_cumulative_tf_mean_Fz,pre_response_cumulative_tf_sd_Fz,pre_response_cumulative_tf_log_theta_power_Fz,pre_response_cumulative_tf_log_alpha_power_Fz,pre_response_cumulative_tf_log_beta_power_Fz,pre_response_cumulative_tf_log_gamma_power_Fz,pre_response_cumulative_tf_mean_F4,pre_response_cumulative_tf_sd_F4,pre_response_cumulative_tf_log_theta_power_F4,pre_response_cumulative_tf_log_alpha_power_F4,pre_response_cumulative_tf_log_beta_power_F4,pre_response_cumulative_tf_log_gamma_power_F4,pre_response_cumulative_tf_AI_alpha_log_F4_minus_F3,pre_response_terminal_500ms_mean_F3,pre_response_terminal_500ms_sd_F3,pre_response_terminal_500ms_log_theta_power_F3,pre_response_terminal_500ms_log_alpha_power_F3,pre_response_terminal_500ms_log_beta_power_F3,pre_response_terminal_500ms_log_gamma_power_F3,pre_response_terminal_500ms_mean_Fz,pre_response_terminal_500ms_sd_Fz,pre_response_terminal_500ms_log_theta_power_Fz,pre_response_terminal_500ms_log_alpha_power_Fz,pre_response_terminal_500ms_log_beta_power_Fz,pre_response_terminal_500ms_log_gamma_power_Fz,pre_response_terminal_500ms_mean_F4,pre_response_terminal_500ms_sd_F4,pre_response_terminal_500ms_log_theta_power_F4,pre_response_terminal_500ms_log_alpha_power_F4,pre_response_terminal_500ms_log_beta_power_F4,pre_response_terminal_500ms_log_gamma_power_F4,pre_response_terminal_500ms_AI_alpha_log_F4_minus_F3,pre_response_terminal_500ms_tf_mean_F3,pre_response_terminal_500ms_tf_sd_F3,pre_response_terminal_500ms_tf_log_theta_power_F3,pre_response_terminal_500ms_tf_log_alpha_power_F3,pre_response_terminal_500ms_tf_log_beta_power_F3,pre_response_terminal_500ms_tf_log_gamma_power_F3,pre_response_terminal_500ms_tf_mean_Fz,pre_response_terminal_500ms_tf_sd_Fz,pre_response_terminal_500ms_tf_log_theta_power_Fz,pre_response_terminal_500ms_tf_log_alpha_power_Fz,pre_response_terminal_500ms_tf_log_beta_power_Fz,pre_response_terminal_500ms_tf_log_gamma_power_Fz,pre_response_terminal_500ms_tf_mean_F4,pre_response_terminal_500ms_tf_sd_F4,pre_response_terminal_500ms_tf_log_theta_power_F4,pre_response_terminal_500ms_tf_log_alpha_power_F4,pre_response_terminal_500ms_tf_log_beta_power_F4,pre_response_terminal_500ms_tf_log_gamma_power_F4,pre_response_terminal_500ms_tf_AI_alpha_log_F4_minus_F3,terminal_erp_qc_valid,terminal_tf_qc_valid
VisualCogB_Task-1,89,74.0,True,0,retained_by_q1,765.12890625,767.52890625,2.4000000953674316,2.4000000953674316,-1,-2,-1,target_offset_sensitivity,target_offset_2.4s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-6.730017589987256,-6.730017589987256,-1.6874886417353991,9.934404492378235,0.25,2.250815744260553,2.8523889990424585,2.1832576642529857,2.9016654495844385,-2.949020887622609,-2.949020887622609,-0.750859984314302,16.907424069344998,0.25,3.2265348370193445,3.262902573545635,2.5516458748967525,2.7494373021534706,8.421018232256174,8.421018232256174,2.05555307635339,26.05292438775301,0.4140625,3.1462175084816835,3.4414679609657477,2.5323503522625366,2.8193624111372877,0.9999999999999339,0.5890789619232892,0.5890789619232892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,90,75.0,True,0,retained_by_q1,773.5078125,773.5078125,0.0,,1,2,1,cue_locked,nominal,1,filename suffix only; project/task semantics not independently verified,256.0,154,0.6015625,0.5-30,1-80,999.5,True,True,True,False,False,False,False,5.112651753593235,5.112651753593235,1.2958609369723129,16.410556013584138,0.37109375,3.5186301796088935,1.935980534088363,1.993011813687105,3.281636474780695,5.052738516551908,5.052738516551908,1.2723459173640008,15.388528029918671,0.26953125,2.9000919129110168,2.011239060805189,2.533592024579828,2.9532655343127634,5.876422034231946,5.876422034231946,1.4787384375720287,20.18270331144333,0.26953125,2.9298394579953855,2.6625281371802814,3.0525883261523723,2.8858152109377637,0.06950269835159573,0.7265476030919185,0.7265476030919185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,90,75.0,True,0,retained_by_q1,773.5078125,775.5078125,2.0,2.0,1,2,1,target_offset_sensitivity,target_offset_2.0s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-2.908087986093015,-2.908087986093015,-0.7286010545631875,9.04565731525421,0.4296875,2.394951201654669,2.4938238184218395,3.1808159037668204,2.988245349903175,-1.4812922695092858,-1.4812922695092858,-0.3530211483081802,14.203710045814514,0.30859375,2.96115270167514,3.4559790719021493,3.527294137092196,2.919587313934303,-6.55879334977828,-6.55879334977828,-1.6115200660913254,10.631601219177245,0.3828125,1.9298592305033704,3.6384150117004457,3.451935361173435,3.0685071324469457,-0.3856291458784703,1.1445911932786061,1.1445911932786061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,90,75.0,True,0,retained_by_q1,773.5078125,775.6078125,2.0999999046325684,2.0999999046325684,1,2,1,target_offset_sensitivity,target_offset_2.1s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-13.266402472946794,-13.266402472946794,-3.24910696380306,1.620310099124909,0.40625,2.955627313846842,2.565748966567713,3.0878776116686675,3.063658161453879,-11.8761365006119,-11.8761365006119,-2.9071491034887726,9.780709137916565,0.40625,3.3315136888246415,3.3820983299357184,3.604826293368209,3.1109768180276074,-14.79677957038395,-14.79677957038395,-3.6196807070891364,0.9093669462203984,0.40234375,2.1901798276131914,3.374581156891906,3.4152656835625295,3.2601831072416263,-0.05453327049919482,0.8088321903241931,0.8088321903241931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,90,75.0,True,0,retained_by_q1,773.5078125,775.7078125,2.200000047683716,2.200000047683716,1,2,1,target_locked,target_offset_2.2s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-0.21956793941557434,-0.21956793941557434,-0.017822999910567967,23.67923700645566,0.44921875,3.4241731619407973,2.326370768923352,3.07755923050902,3.003718237556916,-5.6104359772428865,-5.6104359772428865,-1.3404441023897382,25.12296558856964,0.44140625,3.7058522318537555,2.9475436050291046,3.4834706483847064,3.1213602205388513,-2.2729339742753654,-2.2729339742753654,-0.5087650491716339,25.298885117173196,0.4375,2.6687377952419804,3.045164393785029,3.210409126943166,3.306690289997258,-0.8238172350360636,0.7187936248616769,0.7187936248616769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,90,75.0,True,0,retained_by_q1,773.5078125,775.8078125,2.299999952316284,2.299999952316284,1,2,1,target_offset_sensitivity,target_offset_2.3s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,3.8715407408401386,3.8715407408401386,0.9839821092132485,29.248495688438418,0.34765625,3.4249703044651287,2.627730239131587,3.2238807881225378,2.948755539339888,15.929788443055003,15.929788443055003,3.9726920808339496,46.81627813100815,0.33984375,3.72040810084057,3.3480968028046103,3.248229175964779,3.0372283798683206,21.77140814970247,21.77140814970247,5.417536191891411,45.32415536880493,0.3359375,2.679296131277154,3.4547362038695666,3.107148317974049,3.2372263417063305,0.6980424710616373,0.8270059647379795,0.8270059647379795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,90,75.0,True,0,retained_by_q1,773.5078125,775.9078125,2.4000000953674316,2.4000000953674316,1,2,1,target_offset_sensitivity,target_offset_2.4s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-0.8001929988479248,-0.8001929988479248,-0.23075786135043042,28.248901942968367,0.25,2.9968849222301053,3.257908377129393,3.1913103241801357,2.9810057841847417,-3.6955641187168666,-3.6955641187168666,-0.9343849998386581,24.080029644966125,0.25,3.9357313901899778,4.107580685418855,3.004123255702859,3.000203050678068,7.344340910697355,7.344340910697355,1.7803911331598652,33.27701860785484,0.47265625,3.050143642435728,4.055729543051139,3.116160871700771,3.1285272237998334,0.9999999999998772,0.7978211659217456,0.7978211659217456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,91,,False,1,excluded_by_q1,781.7734375,781.7734375,0.0,,1,2,1,cue_locked,nominal,1,filename suffix only; project/task semantics not independently verified,256.0,154,0.6015625,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-99.5665292596817,-99.5665292596817,-24.531666948199263,-68.18343482971191,0.25,0.5445606419488368,-3.490334697510249,-6.55849528659166,-7.845968923431993,-518.0496054376662,-518.0496054376662,-127.53631016496573,-399.61462295532226,0.25,4.569406404475156,-1.4324805208805833,-4.835937231891019,-8.927992930766315,-56.2194680300355,-56.2194680300355,-13.838962342813609,-37.5678268623352,0.35546875,3.3154146903140576,3.3091663975630405,3.0663101251370635,2.908831102577158,0.2782474804139992,6.799501095073289,6.799501095073289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,91,,False,1,excluded_by_q1,781.7734375,783.7734375,2.0,2.0,1,2,1,target_offset_sensitivity,target_offset_2.0s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,22.574301414527,22.574301414527,5.56784916439094,33.93095935821533,0.3046875,0.3960814006193312,2.947758945022781,2.6756693561456095,3.085207083362209,416.73345302343375,416.73345302343375,102.6200649678707,453.2339599609375,0.4921875,0.993365422317826,3.897536882998903,3.1392627154726083,3.0962697078675436,-2.6565015533845866,-2.6565015533845866,-0.6275309854256923,18.177290573120118,0.390625,1.011463177663176,3.991041298888743,3.5375771018434046,3.29885088534352,-0.9999999999999605,1.0432823538659624,1.0432823538659624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,91,,False,1,excluded_by_q1,781.7734375,783.8734375,2.0999999046325684,2.0999999046325684,1,2,1,target_offset_sensitivity,target_offset_2.1s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,11.66841452335764,11.66841452335764,2.8793920875685592,17.896419348120688,0.4921875,1.067266192390548,2.4997450601067026,2.462716864715553,3.2569532542087956,276.02780012607576,276.02780012607576,67.98580338418482,291.85659973144527,0.390625,1.612467842003287,3.4727991097389013,2.9564888240451466,3.2286213256649035,-4.412306406032293,-4.412306406032293,-1.067204840963241,17.98084006369114,0.2890625,0.318431188580594,3.587979700542416,3.248386288428536,3.354065623553463,-0.9999999999999379,1.0882346404357133,1.0882346404357133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,91,,False,1,excluded_by_q1,781.7734375,783.9734375,2.200000047683716,2.200000047683716,1,2,1,target_locked,target_offset_2.2s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,2.0034528486250203,2.0034528486250203,0.48300129580791684,13.32376519203186,0.44921875,1.8590260937382532,2.1122611284201156,2.3542475428636496,3.275715793052188,156.9675735346973,156.9675735346973,38.64726738301397,169.400296818465,0.29296875,1.5891070523309965,2.6536734933664374,2.715610682880143,3.1863509299708075,-4.542527073826641,-4.542527073826641,-1.1378647035313771,8.547801829576493,0.4453125,0.8036500224421662,2.6606202952736946,2.8094462881839792,3.255647070477403,-0.9999999999998472,0.548359166853579,0.548359166853579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,91,,False,1,excluded_by_q1,781.7734375,784.0734375,2.299999952316284,2.299999952316284,1,2,1,target_offset_sensitivity,target_offset_2.3s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-0.7489829915738666,-0.7489829915738666,-0.17198132276476835,11.567462639808655,0.34765625,2.047463809760828,2.048257349700613,2.216297105798539,3.1790936195192985,57.363507308959974,57.363507308959974,14.171390114426615,79.28017333984376,0.28515625,1.6240591454310802,1.9988550855462113,2.4991954108431083,3.0516375497955353,2.441928104776889,2.441928104776889,0.6437621559249234,12.573239278793334,0.34375,1.5944713980587408,1.1918862941158292,2.433564088569431,3.092481644292741,0.9999999999996866,-0.8563710555847837,-0.8563710555847837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,91,,False,1,excluded_by_q1,781.7734375,784.1734375,2.4000000953674316,2.4000000953674316,1,2,1,target_offset_sensitivity,target_offset_2.4s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-1.1472681775223459,-1.1472681775223459,-0.3176847484079189,14.532872873544694,0.25,1.6462887038933975,2.1878776054728135,2.126234371600563,3.0247998342947753,-19.24653705120086,-19.24653705120086,-4.777103127837181,29.055724182128913,0.25,1.802244762313674,2.3759748045242324,2.4007856597678465,2.9260112997745233,0.8831638934090728,0.8831638934090728,0.19136698005022476,12.609507140517234,0.3203125,2.046231126119318,1.1934368099226473,2.223841372307127,2.9766514311236674,0.9999999999995075,-0.9944407955501662,-0.9944407955501662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,92,76.0,True,0,retained_by_q1,790.07421875,790.07421875,0.0,,-1,-2,-1,cue_locked,nominal,1,filename suffix only; project/task semantics not independently verified,256.0,154,0.6015625,0.5-30,1-80,999.5,True,True,True,False,False,False,False,1.2602486717328425,1.2602486717328425,0.32746946128550897,24.138340134620666,0.34765625,3.5800477145079053,2.6282655071956027,2.733431097825123,3.2306619601221636,-5.591304855940397,-5.591304855940397,-1.3390899725438792,23.963268990516664,0.34765625,4.0860935703066446,3.136493236592879,3.2891327125210563,3.184861059317851,-11.341288407854735,-11.341288407854735,-2.7478891169931754,16.714937505722045,0.34765625,3.72921057815769,3.3280285756148245,3.3580578511995967,3.1258057727632265,-0.9999999999999206,0.6997630684192218,0.6997630684192218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,92,76.0,True,0,retained_by_q1,790.07421875,792.07421875,2.0,2.0,-1,-2,-1,target_offset_sensitivity,target_offset_2.0s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-31.22473416224122,-31.22473416224122,-7.691264634430409,-15.143739433288575,0.32421875,1.9639066258444913,3.0204455498137683,2.504013406220188,3.2294526818921674,10.84855259520933,10.84855259520933,2.6769888959021766,29.183233242332935,0.4296875,2.2183420338703823,3.5667580038471045,2.6381438745084878,2.9076091721573936,6.417748455405235,6.417748455405235,1.6014854293689127,25.283622760772705,0.42578125,1.903599123533046,3.5750945887834624,2.5656398293649207,2.81240398849181,0.9999999999999734,0.5546490389696941,0.5546490389696941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,92,76.0,True,0,retained_by_q1,790.07421875,792.17421875,2.0999999046325684,2.0999999046325684,-1,-2,-1,target_offset_sensitivity,target_offset_2.1s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-42.32006763041019,-42.32006763041019,-10.396256206035607,-27.445025177001952,0.32421875,2.1120654190610355,3.0482913108195415,2.4927522222462324,3.2210795044533156,9.752119295280425,9.752119295280425,2.430877395127899,27.24294384241104,0.328125,2.350043292336812,3.408647369271358,2.5526791510274025,2.96139690308202,-2.0030712084285924,-2.0030712084285924,-0.46143747909343824,24.493361289203165,0.32421875,2.3887886241325145,3.333574267328589,2.473959530854489,2.8672782304962445,0.9096151012358434,0.28528295650904756,0.28528295650904756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,92,76.0,True,0,retained_by_q1,790.07421875,792.27421875,2.200000047683716,2.200000047683716,-1,-2,-1,target_locked,target_offset_2.2s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-30.073463941216463,-30.073463941216463,-7.412676901458761,-16.61599198937416,0.44921875,2.2750928865809295,2.9624444797997,2.4002856359417337,3.0866735975103134,15.371157879270612,15.371157879270612,3.7634017654950735,27.921120272278785,0.25,2.428495455033375,3.1351984276978735,2.4404708673500486,2.960310235761403,-10.338169815526342,-10.338169815526342,-2.5671053914737434,11.42597169995308,0.25,2.6665726432788426,2.9879393591143177,2.5274429211085616,2.929067678569811,0.48835675005088697,0.02549487931461769,0.02549487931461769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,92,76.0,True,0,retained_by_q1,790.07421875,792.37421875,2.299999952316284,2.299999952316284,-1,-2,-1,target_offset_sensitivity,target_offset_2.3s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-24.7367427700758,-24.7367427700758,-6.094636065051891,-8.806989749670029,0.34765625,2.48397279709546,2.779268631242103,2.3987075327889293,2.883492575691132,1.4322622568905357,1.4322622568905357,0.3591912423074247,18.79571541786194,0.37890625,2.6048056066836183,2.9982351970273213,2.5166314825166567,2.8824443138612867,-29.94790238453541,-29.94790238453541,-7.352682534108171,-8.417288570404052,0.37890625,2.7206143438906714,2.9207427246374915,2.6747406161015186,2.949311315095849,-0.09529475046836051,0.1414740933953884,0.1414740933953884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,92,76.0,True,0,retained_by_q1,790.07421875,792.47421875,2.4000000953674316,2.4000000953674316,-1,-2,-1,target_offset_sensitivity,target_offset_2.4s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-6.3978499852214,-6.3978499852214,-1.6574534442671578,24.56049614906311,0.49609375,2.8784267384244444,2.455981024558068,2.4247215723461712,2.7403395542658484,-6.998147453404963,-6.998147453404963,-1.7942560963751744,15.960721691846848,0.28125,2.9747364302133503,2.9183133413517126,2.6223376505055316,2.733132641650172,-43.079160999469465,-43.079160999469465,-10.666333257993681,-9.493628063201903,0.28125,2.7661173464466975,2.895010768965239,2.722289622257233,2.852970664104212,-0.7413809016392932,0.43902974440717113,0.43902974440717113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,93,77.0,True,0,retained_by_q1,798.30859375,798.30859375,0.0,,1,2,1,cue_locked,nominal,1,filename suffix only; project/task semantics not independently verified,256.0,154,0.6015625,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-42.447051343719934,-42.447051343719934,-10.4222107273218,-24.741951904296876,0.32421875,2.963884806018401,2.403833500651418,2.8186402657661254,3.290023007449859,-46.882102166605186,-46.882102166605186,-11.490466018329613,-32.26071910858154,0.328125,3.289630484424279,3.0087357634169027,2.5187030103125663,3.050177517638328,-50.68802527430001,-50.68802527430001,-12.425179624637817,-38.263538970947266,0.35546875,3.3126051148831572,2.788699747910715,2.5461650864172167,2.8766240001785754,-0.08848410534281462,0.38486624725929675,0.38486624725929675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,93,77.0,True,0,retained_by_q1,798.30859375,800.30859375,2.0,2.0,1,2,1,target_offset_sensitivity,target_offset_2.0s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-1.2828848129621475,-1.2828848129621475,-0.3303273149665621,6.61357318341732,0.4921875,1.5633346963391752,1.4991836701484091,2.848737670092748,2.81800122976627,-7.023254789339845,-7.023254789339845,-1.752135692759766,3.0822170233726505,0.3984375,2.324056369690822,2.471614115343305,3.0270994927755095,2.459841424667562,-6.4211181631032375,-6.4211181631032375,-1.600229390562745,6.301113374233246,0.32421875,2.4446952133240116,2.7599859935477733,3.0373026313938327,2.3667383911297653,-0.666956303898605,1.2608023233993642,1.2608023233993642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,93,77.0,True,0,retained_by_q1,798.30859375,800.40859375,2.0999999046325684,2.0999999046325684,1,2,1,target_offset_sensitivity,target_offset_2.1s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,0.9648228011495666,0.9648228011495666,0.2268337560429063,12.59491059243679,0.43359375,2.054630983228736,1.2796516558939695,2.84557722688939,2.8359923409829717,-6.098892692734951,-6.098892692734951,-1.5161291473702299,5.511190083026886,0.42578125,2.9387379022017868,2.1908830995428628,3.0212940946656723,2.5925768202604083,-4.957989933583886,-4.957989933583886,-1.2448201116570266,6.641036230921745,0.296875,2.8160243511763463,2.3212809823314386,3.0470291551965802,2.52313103944408,-0.9999999999998311,1.0416293264374692,1.0416293264374692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,93,77.0,True,0,retained_by_q1,798.30859375,800.50859375,2.200000047683716,2.200000047683716,1,2,1,target_locked,target_offset_2.2s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,6.440393936587498,6.440393936587498,1.606826176692266,18.90616774559021,0.4453125,2.390997629542958,1.1728671211062234,2.718172657832428,2.924159471558671,3.2369122491986495,3.2369122491986495,0.817214076646487,23.107388052642346,0.46484375,3.2492554647790164,1.8585501797082968,2.901002270640472,2.8051535790734636,2.716955687794834,2.716955687794834,0.6898928743274882,21.37065285205841,0.46875,2.974386572140542,1.8766825682882717,2.9496390408452595,2.789010441123473,-0.40660654026774756,0.7038154471820484,0.7038154471820484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogB_Task-1,93,77.0,True,0,retained_by_q1,798.30859375,800.60859375,2.299999952316284,2.299999952316284,1,2,1,target_offset_sensitivity,target_offset_2.3s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,5.982458935622127,5.982458935622127,1.4712985127535645,19.436834490895272,0.34375,2.4067082522890506,1.1705672837867942,2.5011881110577097,3.0016459443096277,1.3298531547747554,1.3298531547747554,0.33922714929678477,19.810891623198987,0.36328125,3.117347917929358,1.8205655826990808,2.725276665506656,2.9522896313093425,0.3008245221199459,0.3008245221199459,0.0914575660880653,16.11548565417528,0.3671875,2.802027173163906,1.869166697200783,2.8498658544345647,2.9958052151838426,-0.9042460763886974,0.6985994134139888,0.6985994134139888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
