record,original_trial_index,q1_trial_index,q1_trial_key,cue_time_s,cue_side,cue_side_text,task_type,stage,event_offset_from_cue_s,event_time_s,erp_baseline_samples,erp_candidate_samples,erp_peak_samples,power_samples,q1_sample_rate_hz,erp_mean_F3,erp_area_F3,erp_peak_F3,erp_peak_latency_s_F3,log_theta_power_F3,log_alpha_power_F3,log_beta_power_F3,erp_mean_Fz,erp_area_Fz,erp_peak_Fz,erp_peak_latency_s_Fz,log_theta_power_Fz,log_alpha_power_Fz,log_beta_power_Fz,erp_mean_F4,erp_area_F4,erp_peak_F4,erp_peak_latency_s_F4,log_theta_power_F4,log_alpha_power_F4,log_beta_power_F4,AI_alpha,response_time_s,response_code,response_side,choice_side,reaction_time_s,rt_status,is_omission,correct,power_window_start_relative_response_s,power_window_end_relative_response_s,pre_response_mean_F3,pre_response_sd_F3,pre_response_mean_Fz,pre_response_sd_Fz,pre_response_mean_F4,pre_response_sd_F4
VisualCogA_Task-2,19,19.0,VisualCogA_Task-2:q1_019,185.91015625,-1,left,unresolved_from_allowed_channels,target_locked,2.2,188.11015625,26,32,45,83,128.0,35.701210021972656,8.744502067565918,50.54127502441406,0.4171874523162842,2.746867256880494,1.1981107736088834,1.7885882381365426,20.0622615814209,4.948512077331543,36.093807220458984,0.3703124523162842,3.1574943093865397,2.0328326936231917,2.252547963680615,27.457246780395508,6.708965301513672,41.7874755859375,0.3703124523162842,2.9088499319028567,1.3814417932798864,2.1067703784411123,0.18333101967100296,,,,,,,,,,,,,,,,
VisualCogA_Task-2,20,20.0,VisualCogA_Task-2:q1_020,194.61328125,1,right,unresolved_from_allowed_channels,cue_locked,0.0,194.61328125,25,32,45,83,128.0,-127.0733413696289,-30.85513687133789,-46.571144104003906,0.59375,3.250567784833862,1.4553414727624838,1.4137866355505744,-45.5050048828125,-11.047375679016113,53.41192626953125,0.59375,3.6248883238430296,0.9477959219160725,0.659899076707336,-56.58061218261719,-13.741156578063965,33.27393341064453,0.59375,3.571471917838426,1.2214231447193475,1.0580998957856627,-0.23391832804313628,,,,,,,,,,,,,,,,
VisualCogA_Task-2,20,20.0,VisualCogA_Task-2:q1_020,194.61328125,1,right,unresolved_from_allowed_channels,target_locked,2.2,196.81328125,26,32,45,83,128.0,-26.06511688232422,-6.302473545074463,-17.369159698486328,0.4406249523162842,2.1268081104960905,1.4019150129280622,1.729333981286468,12.082710266113281,2.9320993423461914,19.992517471313477,0.4484374523162842,1.014421218961539,1.400385004537652,0.5270821988484163,22.353302001953125,5.4127607345581055,31.42900848388672,0.3546874523162842,1.7048782522451118,1.0617659550796157,0.3011822147949942,-0.3401490578484465,,,,,,,,,,,,,,,,
VisualCogA_Task-2,21,21.0,VisualCogA_Task-2:q1_021,203.14453125,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,203.14453125,25,32,45,83,128.0,112.75433349609375,27.373262405395508,225.81077575683594,0.59375,3.5369369914647426,2.186531943213306,1.1429020380489752,109.78504943847656,26.646595001220703,210.48480224609375,0.59375,3.3611500245466406,2.8730729405958786,1.5519298602729057,110.19126892089844,26.753101348876953,227.14532470703125,0.59375,3.672027559624584,2.38992956654648,1.6464071215059264,0.2033976233331738,,,,,,,,,,,,,,,,
VisualCogA_Task-2,21,21.0,VisualCogA_Task-2:q1_021,203.14453125,-1,left,unresolved_from_allowed_channels,target_locked,2.2,205.34453125,26,32,45,83,128.0,187.50115966796875,45.45439529418945,212.65972900390625,0.4328124523162842,-0.43150698788440023,0.8043267171389396,1.6392447700707276,106.27921295166016,25.789968490600586,134.63836669921875,0.5890624523162842,1.7601511464825326,0.18652527931537327,1.0581085622433342,147.82882690429688,35.84944534301758,182.6642608642578,0.5734374523162842,1.0305244054423763,0.4134929302367727,0.8729706716586118,-0.39083378690216686,,,,,,,,,,,,,,,,
VisualCogA_Task-2,23,22.0,VisualCogA_Task-2:q1_022,220.3828125,1,right,unresolved_from_allowed_channels,cue_locked,0.0,220.3828125,25,32,45,83,128.0,-6.379656791687012,-1.5744578838348389,15.939163208007812,0.546875,3.181468338842825,1.8379769605332834,1.458292225921263,-5.265535354614258,-1.3106054067611694,12.69610595703125,0.546875,3.1200518605464787,2.2377664236610264,1.4443277046749368,-7.17880916595459,-1.7667627334594727,8.554460525512695,0.546875,2.232250672241287,1.3303439027882784,1.8639077206188657,-0.507633057745005,,,,,,,,,,,,,,,,
VisualCogA_Task-2,23,22.0,VisualCogA_Task-2:q1_022,220.3828125,1,right,unresolved_from_allowed_channels,target_locked,2.2,222.5828125,26,32,45,83,128.0,25.53905487060547,6.207399845123291,63.628265380859375,0.5968749523162842,1.7401166520384317,-0.4356033908143093,1.5256515169836553,7.904557228088379,1.960283637046814,22.502357482910156,0.4718749523162842,1.2685957425089003,1.4676621539137011,1.694740910891877,19.581432342529297,4.767129421234131,42.87456512451172,0.5421874523162842,0.5964709988478362,1.3278705180001222,1.4509360187099427,1.7634739088144316,,,,,,,,,,,,,,,,
VisualCogA_Task-2,24,23.0,VisualCogA_Task-2:q1_023,229.02734375,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,229.02734375,25,32,45,83,128.0,16.11566162109375,3.858020782470703,146.2391357421875,0.5859375,4.294389919477986,2.3256837460181754,1.1442969175722375,7.477372169494629,1.7895362377166748,142.60443115234375,0.59375,4.177034354867228,1.9191446241562664,0.5725110299851089,29.702016830444336,7.183688640594482,179.88954162597656,0.59375,4.364516787662049,2.093517081341281,0.48978806614929693,-0.23216666467689429,,,,,,,,,,,,,,,,
VisualCogA_Task-2,24,23.0,VisualCogA_Task-2:q1_023,229.02734375,-1,left,unresolved_from_allowed_channels,target_locked,2.2,231.22734375,26,32,45,83,128.0,19.641660690307617,4.782316207885742,33.748619079589844,0.5656249523162842,2.984790011838843,2.282421261401276,3.3350445263187813,17.544788360595703,4.310090065002441,33.84331130981445,0.4015624523162842,3.2530400321487023,1.2472419866407525,2.1669646552437976,19.476099014282227,4.760145664215088,34.29188537597656,0.4015624523162842,3.189565459756991,2.0921694749512407,2.1735231563654627,-0.19025178645003527,,,,,,,,,,,,,,,,
VisualCogA_Task-2,25,24.0,VisualCogA_Task-2:q1_024,237.48046875,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,237.48046875,25,32,45,83,128.0,25.488574981689453,6.214902877807617,97.01277160644531,0.59375,4.178197750038659,1.5227983840581627,1.181316510064326,24.185701370239258,5.952627658843994,94.36426544189453,0.59375,4.123556989662232,1.6281567322277302,1.532941193696908,41.85004425048828,10.25357723236084,120.48655700683594,0.59375,4.44575768855095,1.3765144693379074,1.6543142841508844,-0.14628391472025526,,,,,,,,,,,,,,,,
VisualCogA_Task-2,25,24.0,VisualCogA_Task-2:q1_024,237.48046875,-1,left,unresolved_from_allowed_channels,target_locked,2.2,239.68046875,26,32,45,83,128.0,55.379173278808594,13.419304847717285,75.95459747314453,0.4484374523162842,2.8124700926069504,1.9617622172783313,2.2336066393195284,29.43715476989746,7.148930072784424,48.384361267089844,0.4171874523162842,2.822642071440692,2.5332197417898565,1.290817842242487,34.287864685058594,8.305657386779785,49.0953369140625,0.4171874523162842,2.3382498648798324,1.4838664383970255,0.0638143867621919,-0.47789577888130585,,,,,,,,,,,,,,,,
VisualCogA_Task-2,26,25.0,VisualCogA_Task-2:q1_025,245.984375,1,right,unresolved_from_allowed_channels,cue_locked,0.0,245.984375,25,32,45,83,128.0,79.59696960449219,19.307458877563477,139.79611206054688,0.59375,3.382784915869593,1.2928214110674665,0.8047867563966541,23.18899154663086,5.624045372009277,77.77049255371094,0.59375,3.2847503947443593,2.3517584731325507,0.775618495779406,57.69822692871094,13.98361873626709,128.49191284179688,0.59375,3.64350098620367,1.841942375932328,0.6757063940962461,0.5491209648648614,,,,,,,,,,,,,,,,
VisualCogA_Task-2,26,25.0,VisualCogA_Task-2:q1_025,245.984375,1,right,unresolved_from_allowed_channels,target_locked,2.2,248.184375,26,32,45,83,128.0,20.120376586914062,4.888010501861572,32.78571701049805,0.5578124523162842,1.3499300816676278,2.2232769474593463,0.7341133306455313,13.77535629272461,3.36250901222229,27.78461265563965,0.3937499523162842,2.2330479834035826,2.4379238761903843,0.6412449524783871,20.782913208007812,5.068221092224121,29.972835540771484,0.5578124523162842,0.6551927260135951,1.8534907919492922,0.34696506173803315,-0.3697861555100541,,,,,,,,,,,,,,,,
VisualCogA_Task-2,27,26.0,VisualCogA_Task-2:q1_026,254.61328125,1,right,unresolved_from_allowed_channels,cue_locked,0.0,254.61328125,25,32,45,83,128.0,25.77054214477539,6.2253923416137695,143.1333465576172,0.59375,3.938510745134275,1.538866794471805,1.6049414402762419,10.118021011352539,2.423091411590576,106.64926147460938,0.59375,3.7384603275942387,1.7559820895578677,1.3683202408809534,15.654476165771484,3.7483887672424316,136.47930908203125,0.59375,4.01508182064187,1.7979248896435913,1.4153948879258347,0.25905809517178624,,,,,,,,,,,,,,,,
VisualCogA_Task-2,27,26.0,VisualCogA_Task-2:q1_026,254.61328125,1,right,unresolved_from_allowed_channels,target_locked,2.2,256.81328125,26,32,45,83,128.0,-15.164595603942871,-3.6268022060394287,-4.708150386810303,0.3781249523162842,2.5403619681767995,2.221403827656095,2.2316476883540775,2.2627291679382324,0.5407456755638123,21.209758758544922,0.5968749523162842,1.5657137599526867,2.5877895622266505,2.844336116766675,-4.440003395080566,-1.0893735885620117,23.359867095947266,0.5968749523162842,1.6807373417715337,2.1537805848653404,2.7214923215697735,-0.06762324279075438,,,,,,,,,,,,,,,,
VisualCogA_Task-2,28,27.0,VisualCogA_Task-2:q1_027,263.30078125,1,right,unresolved_from_allowed_channels,cue_locked,0.0,263.30078125,25,32,45,83,128.0,85.5037841796875,20.711185455322266,187.2988739013672,0.59375,4.099512146833896,2.0516907563780933,1.0334808924492997,49.11001968383789,11.901611328125,143.2296905517578,0.59375,4.251103002360183,2.6283574139004595,1.3259505073446625,59.605247497558594,14.450779914855957,166.8049774169922,0.59375,4.128206889455033,2.3687706843723073,0.8980084628185285,0.31707992799421403,,,,,,,,,,,,,,,,
VisualCogA_Task-2,28,27.0,VisualCogA_Task-2:q1_027,263.30078125,1,right,unresolved_from_allowed_channels,target_locked,2.2,265.50078125,26,32,45,83,128.0,39.14727020263672,9.45686149597168,66.41570281982422,0.5187499523162842,1.985657549995067,2.4384212123473095,1.1968105775452735,23.403854370117188,5.678786277770996,43.70896530151367,0.5187499523162842,0.7350318522422673,2.982134309781941,1.9888768971245754,13.977510452270508,3.3880624771118164,35.54651641845703,0.5187499523162842,1.031932799934526,3.1683703102852383,2.0194167880520784,0.7299490979379288,,,,,,,,,,,,,,,,
VisualCogA_Task-2,31,28.0,VisualCogA_Task-2:q1_028,289.4921875,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,289.4921875,25,32,45,83,128.0,81.88847351074219,19.812206268310547,185.89402770996094,0.59375,4.338974627012733,2.1784350386556426,1.9672321292086254,39.836875915527344,9.643957138061523,109.93330383300781,0.59375,4.041113649667768,1.6206468643650231,1.6976464967298,41.84410858154297,10.147130966186523,119.38179016113281,0.59375,3.860421427096965,0.8108004809181082,0.7619150596335229,-1.3676345577375344,,,,,,,,,,,,,,,,
VisualCogA_Task-2,31,28.0,VisualCogA_Task-2:q1_028,289.4921875,-1,left,unresolved_from_allowed_channels,target_locked,2.2,291.6921875,26,32,45,83,128.0,17.13563346862793,4.133258819580078,57.434974670410156,0.5968749523162842,3.2227830413708163,1.6409186154114475,2.5909003121412186,-2.8640222549438477,-0.7237420678138733,25.26137924194336,0.5031249523162842,3.1372649498576957,2.4483602661830264,2.2777259258137974,-6.257991790771484,-1.5519613027572632,15.723786354064941,0.5890624523162842,3.078649593764142,1.7475018279873231,1.5850065717055604,0.10658321257587566,,,,,,,,,,,,,,,,
VisualCogA_Task-2,35,29.0,VisualCogA_Task-2:q1_029,323.88671875,1,right,unresolved_from_allowed_channels,cue_locked,0.0,323.88671875,25,32,45,83,128.0,-5.496549606323242,-1.3239696025848389,1.2562177181243896,0.2890625,1.8715036526747812,1.1183790613127162,1.1035334824805911,1.9089536666870117,0.5103728771209717,12.058505058288574,0.4609375,2.7755340259481414,1.9324695838708474,1.3242341598510237,-4.7143425941467285,-1.1019489765167236,5.121849536895752,0.2734375,2.5119255180427698,2.0499258817659953,1.3912032811977546,0.9315468204532791,,,,,,,,,,,,,,,,
VisualCogA_Task-2,35,29.0,VisualCogA_Task-2:q1_029,323.88671875,1,right,unresolved_from_allowed_channels,target_locked,2.2,326.08671875,26,32,45,83,128.0,11.4937744140625,2.766838788986206,27.905025482177734,0.4484374523162842,3.0632621590314066,2.9650058304538867,2.3710564932462064,7.175249099731445,1.7139122486114502,27.09547233581543,0.4484374523162842,2.4287763337480675,2.6763779793040334,2.7261769037112455,-0.3457788825035095,-0.11878565698862076,16.990541458129883,0.4406249523162842,1.8589632942588983,2.049475888334398,2.797084961456837,-0.9155299421194885,,,,,,,,,,,,,,,,
VisualCogA_Task-2,36,30.0,VisualCogA_Task-2:q1_030,332.3125,1,right,unresolved_from_allowed_channels,cue_locked,0.0,332.3125,25,32,45,83,128.0,75.59017944335938,18.231904983520508,235.0164337158203,0.59375,5.912435545996781,3.4866927941610073,2.3924440140028844,45.371360778808594,10.921688079833984,126.12858581542969,0.59375,5.630605976125542,3.430483919013816,1.914828829784913,27.907546997070312,6.721965312957764,141.35736083984375,0.59375,5.999139168203387,3.5857689794685603,1.497738554661264,0.09907618530755302,,,,,,,,,,,,,,,,
VisualCogA_Task-2,36,30.0,VisualCogA_Task-2:q1_030,332.3125,1,right,unresolved_from_allowed_channels,target_locked,2.2,334.5125,26,32,45,83,128.0,-62.03179931640625,-15.085273742675781,-44.077964782714844,0.2687499523162842,1.8755952438001047,-0.45868951235118993,2.1505470825083743,-19.96100425720215,-4.9163126945495605,-6.933492660522461,0.2531249523162842,1.9733502600957546,0.654213483750317,1.3660847319262317,-43.120113372802734,-10.5170259475708,-25.664913177490234,0.2531249523162842,1.390526498586055,0.8634323858582235,1.5517961523142545,1.3221218982094134,,,,,,,,,,,,,,,,
VisualCogA_Task-2,37,31.0,VisualCogA_Task-2:q1_031,340.90625,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,340.90625,25,32,45,83,128.0,67.42367553710938,16.374486923217773,125.6749038696289,0.59375,3.819462664008738,0.7076000988863658,1.9296048901121519,36.94401931762695,9.054253578186035,88.07150268554688,0.59375,4.424789671971678,2.0351302208015425,2.2081156129601354,57.59009552001953,14.051931381225586,125.15074157714844,0.59375,4.183518604170982,2.3341112614935655,1.9731601379904724,1.6265111626071997,,,,,,,,,,,,,,,,
VisualCogA_Task-2,37,31.0,VisualCogA_Task-2:q1_031,340.90625,-1,left,unresolved_from_allowed_channels,target_locked,2.2,343.10625,26,32,45,83,128.0,-6.600591659545898,-1.6352211236953735,3.1058075428009033,0.4718749523162842,1.9602807647773237,0.7924996719380599,1.583708492670793,1.5514036417007446,0.3605358600616455,11.37539005279541,0.4640624523162842,2.321487910017405,1.3105847082651372,1.9029819332062758,-3.729729652404785,-0.912688136100769,7.532480239868164,0.3078124523162842,2.3822342072837204,2.147497858991924,1.7728751351852043,1.3549981870538639,,,,,,,,,,,,,,,,
VisualCogA_Task-2,39,32.0,VisualCogA_Task-2:q1_032,358.42578125,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,358.42578125,25,32,45,83,128.0,191.0701446533203,46.26179122924805,248.4514923095703,0.59375,3.3603702733931358,0.7420312908015605,2.389060321315962,45.159385681152344,10.904375076293945,99.56008911132812,0.59375,2.727501155066557,1.177059342252762,2.2663432292306234,83.364013671875,20.167314529418945,145.32127380371094,0.59375,2.4155868784826753,1.6626889333571375,2.195985634894821,0.920657642555577,,,,,,,,,,,,,,,,
VisualCogA_Task-2,39,32.0,VisualCogA_Task-2:q1_032,358.42578125,-1,left,unresolved_from_allowed_channels,target_locked,2.2,360.62578125,26,32,45,83,128.0,-5.9374895095825195,-1.4625117778778076,14.690511703491211,0.5968749523162842,0.1402629057767693,3.1023004223476423,1.76502064144119,-28.548315048217773,-6.94223165512085,-13.693540573120117,0.4249999523162842,0.6922159161610852,3.1188028581002305,2.5996148648471276,-35.691993713378906,-8.672978401184082,-23.613645553588867,0.4171874523162842,0.6592962768088981,2.4825635233972103,2.3442943567358525,-0.6197368989504319,,,,,,,,,,,,,,,,
VisualCogA_Task-2,41,33.0,VisualCogA_Task-2:q1_033,375.7109375,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,375.7109375,25,32,45,83,128.0,73.31584167480469,17.493244171142578,192.30038452148438,0.515625,5.461776621719517,2.086131352135039,1.4986554679391224,32.41651153564453,7.556908130645752,131.59548950195312,0.5078125,5.690961582808316,3.4143435793306063,1.2539634775216177,44.38657760620117,10.435352325439453,155.23629760742188,0.5078125,5.597393834374072,3.69028552930274,1.291466061873723,1.6041541771677013,,,,,,,,,,,,,,,,
VisualCogA_Task-2,41,33.0,VisualCogA_Task-2:q1_033,375.7109375,-1,left,unresolved_from_allowed_channels,target_locked,2.2,377.9109375,26,32,45,83,128.0,147.82611083984375,35.78129577636719,208.61376953125,0.5578124523162842,1.2445631123032501,2.1001946609317823,2.0078411227130926,25.13313102722168,6.077867031097412,52.339847564697266,0.4249999523162842,1.7056057047200182,3.3231452455840014,2.478034700655784,53.073699951171875,12.865002632141113,78.23551940917969,0.5187499523162842,1.7585448729879167,2.9850802383247856,1.8752758745434954,0.8848855773930033,,,,,,,,,,,,,,,,
VisualCogA_Task-2,43,34.0,VisualCogA_Task-2:q1_034,392.85546875,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,392.85546875,25,32,45,83,128.0,-24.323558807373047,-5.878422737121582,8.440742492675781,0.5625,2.9290462310079204,2.6904269481099092,2.442454315990768,-24.73141860961914,-5.955341815948486,-7.249477386474609,0.4296875,3.681027037144523,2.3751804333684197,1.3923509147387936,-38.49421691894531,-9.28154468536377,-16.234142303466797,0.5703125,3.519108399679065,2.586529252988878,1.4305039724816566,-0.10389769512103131,,,,,,,,,,,,,,,,
VisualCogA_Task-2,43,34.0,VisualCogA_Task-2:q1_034,392.85546875,-1,left,unresolved_from_allowed_channels,target_locked,2.2,395.05546875,26,32,45,83,128.0,6.623820781707764,1.5056443214416504,25.101797103881836,0.2531249523162842,2.9221875803253705,2.476940631688383,1.8205353040964511,10.667492866516113,2.4838290214538574,27.66590118408203,0.4953124523162842,2.6895771026170228,2.27258659315383,2.182834773850022,-2.427824020385742,-0.6753921508789062,16.087921142578125,0.4953124523162842,2.322918525186298,2.1626082862310283,2.042858721479191,-0.31433234545735456,,,,,,,,,,,,,,,,
VisualCogA_Task-2,45,35.0,VisualCogA_Task-2:q1_035,410.171875,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,410.171875,25,32,45,83,128.0,18.083486557006836,4.452278137207031,31.28646469116211,0.5234375,0.8100495594664132,1.9344669250602298,1.8146041926694503,4.187952995300293,1.1099915504455566,17.858152389526367,0.53125,1.1975991374726032,1.960747569889483,1.8766541245900952,-6.539007186889648,-1.5230560302734375,11.460748672485352,0.59375,0.7539908375650352,1.2773558403806071,1.2837403718969687,-0.6571110846796226,,,,,,,,,,,,,,,,
VisualCogA_Task-2,45,35.0,VisualCogA_Task-2:q1_035,410.171875,-1,left,unresolved_from_allowed_channels,target_locked,2.2,412.371875,26,32,45,83,128.0,2.5128941535949707,0.5725595951080322,14.818586349487305,0.5968749523162842,1.2529349640767713,1.1254891949218468,0.3742954387885862,-8.509519577026367,-2.070070743560791,-1.4612740278244019,0.3937499523162842,1.654773028424791,0.57717978204079,0.691716676523859,-4.361006736755371,-1.0430800914764404,2.0052289962768555,0.4015624523162842,0.9855873087096249,-0.7955787594362191,0.06158600262432817,-1.921067954358066,,,,,,,,,,,,,,,,
VisualCogA_Task-2,46,36.0,VisualCogA_Task-2:q1_036,418.75390625,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,418.75390625,25,32,45,83,128.0,107.50068664550781,26.135263442993164,149.49984741210938,0.59375,3.2274851571105585,1.8896410117125704,1.7795829511484353,37.74142074584961,9.232070922851562,70.53770446777344,0.59375,3.157602471438714,0.8684565863723427,1.549060523164465,83.08583068847656,20.20218276977539,135.74737548828125,0.59375,3.106993010362362,1.4579695436015245,1.7328576815764518,-0.43167146811104584,,,,,,,,,,,,,,,,
VisualCogA_Task-2,46,36.0,VisualCogA_Task-2:q1_036,418.75390625,-1,left,unresolved_from_allowed_channels,target_locked,2.2,420.95390625,26,32,45,83,128.0,160.9311065673828,39.034393310546875,178.170166015625,0.4796874523162842,1.2528168308608998,0.7229420801487338,1.5285500379329349,43.82624816894531,10.636764526367188,56.4221076965332,0.4328124523162842,2.4277981418935592,2.2702618297257877,1.8707143643929753,116.98662567138672,28.40537452697754,146.94737243652344,0.5812499523162842,2.408387903136313,2.345617503683934,2.1595920200745526,1.6226754235352001,,,,,,,,,,,,,,,,
VisualCogA_Task-2,47,37.0,VisualCogA_Task-2:q1_037,427.20703125,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,427.20703125,25,32,45,83,128.0,-68.38995361328125,-16.549345016479492,-36.16887664794922,0.59375,1.6005044446700145,1.6957482828747124,0.2770563794760817,-23.514375686645508,-5.654313087463379,-10.1845121383667,0.4375,1.306878018178898,2.6616824905277277,0.7797470738814787,-56.93640899658203,-13.773394584655762,-43.811527252197266,0.4375,1.4049894173269333,2.7086549495374825,1.5765267178842974,1.0129066666627702,,,,,,,,,,,,,,,,
VisualCogA_Task-2,47,37.0,VisualCogA_Task-2:q1_037,427.20703125,-1,left,unresolved_from_allowed_channels,target_locked,2.2,429.40703125,26,32,45,83,128.0,-31.380779266357422,-7.6066694259643555,-17.3765926361084,0.2843749523162842,2.3875475905396577,1.8112624211802502,0.8026605058564528,-4.245057106018066,-1.0483497381210327,8.54831314086914,0.4874999523162842,1.902200481144747,2.3428120472839566,2.222945780690002,-21.992244720458984,-5.349146366119385,-12.559038162231445,0.3781249523162842,1.4359928358846992,2.000533064464426,2.2245445483316155,0.18927064328417598,,,,,,,,,,,,,,,,
VisualCogA_Task-2,48,38.0,VisualCogA_Task-2:q1_038,435.94140625,1,right,unresolved_from_allowed_channels,cue_locked,0.0,435.94140625,25,32,45,83,128.0,152.6985626220703,37.04707336425781,242.6856689453125,0.578125,2.467868975693878,2.0776830126687473,2.362764708795535,-3.806845188140869,-0.8535223007202148,32.15044021606445,0.59375,2.884567158904433,2.1242683837907177,2.0943064323836813,98.4207534790039,23.940475463867188,137.26190185546875,0.59375,3.2722569264933634,1.7639155800284951,2.4021615582909472,-0.3137674326402522,,,,,,,,,,,,,,,,
VisualCogA_Task-2,48,38.0,VisualCogA_Task-2:q1_038,435.94140625,1,right,unresolved_from_allowed_channels,target_locked,2.2,438.14140625,26,32,45,83,128.0,-17.937702178955078,-4.358283042907715,-0.9859733581542969,0.4874999523162842,1.2814229771737249,2.0014759966663,1.6360463883300354,-36.14232635498047,-8.786664009094238,-24.155715942382812,0.2765624523162842,2.3595417153352867,0.9828528406869296,2.0273328626634264,-25.353145599365234,-6.198800086975098,-12.437531471252441,0.5656249523162842,1.6061850461523839,0.0556674525290478,2.2561592566014967,-1.9458085441372521,,,,,,,,,,,,,,,,
VisualCogA_Task-2,49,39.0,VisualCogA_Task-2:q1_039,444.6796875,1,right,unresolved_from_allowed_channels,cue_locked,0.0,444.6796875,25,32,45,83,128.0,-9.31213092803955,-2.0929441452026367,78.51889038085938,0.2734375,3.426071815351661,2.113396974831074,1.247518416066539,12.933839797973633,3.209486246109009,30.751178741455078,0.2734375,2.0982080629531312,1.3998959634963049,0.8844905700422494,29.324260711669922,7.301749229431152,62.21849060058594,0.328125,3.2324826814217817,1.8925974107658121,1.6845177963265496,-0.2207995640652618,,,,,,,,,,,,,,,,
VisualCogA_Task-2,49,39.0,VisualCogA_Task-2:q1_039,444.6796875,1,right,unresolved_from_allowed_channels,target_locked,2.2,446.8796875,26,32,45,83,128.0,10.434270858764648,2.5362420082092285,33.53406524658203,0.3390624523162842,2.1871191693260323,3.285133609347867,1.3960406493360509,47.32530212402344,11.44115161895752,62.0704460144043,0.3468749523162842,2.0621218508333636,2.987573744782442,1.9585941700182623,59.268524169921875,14.317466735839844,68.4451904296875,0.3468749523162842,2.182640851244644,2.2528541613376634,1.8776733945223627,-1.0322794480102035,,,,,,,,,,,,,,,,
VisualCogA_Task-2,51,40.0,VisualCogA_Task-2:q1_040,462.08984375,1,right,unresolved_from_allowed_channels,cue_locked,0.0,462.08984375,25,32,45,83,128.0,-92.83458709716797,-22.71148109436035,-1.595062255859375,0.578125,4.765250680569729,1.7653647426240868,1.6988214315294763,61.597312927246094,14.75002384185791,193.6323699951172,0.59375,4.721951249251451,2.4103639595589588,1.7239552838960321,-2.609121799468994,-0.7852613925933838,133.40377807617188,0.59375,4.727105033197017,2.469970573833391,1.9598829969020344,0.7046058312093042,,,,,,,,,,,,,,,,
VisualCogA_Task-2,51,40.0,VisualCogA_Task-2:q1_040,462.08984375,1,right,unresolved_from_allowed_channels,target_locked,2.2,464.28984375,26,32,45,83,128.0,37.056114196777344,9.02474308013916,59.961360931396484,0.4406249523162842,2.917483942505842,2.130130225095268,2.829321398909482,4.932011604309082,1.2323342561721802,27.539623260498047,0.4484374523162842,3.0495112669914057,2.886959408325794,2.5455406853516527,14.939598083496094,3.6094605922698975,31.988990783691406,0.4718749523162842,1.9895077207302854,2.4077993233693573,1.963725852480288,0.27766909827408925,,,,,,,,,,,,,,,,
VisualCogA_Task-2,52,41.0,VisualCogA_Task-2:q1_041,470.48046875,1,right,unresolved_from_allowed_channels,cue_locked,0.0,470.48046875,25,32,45,83,128.0,66.03169250488281,15.945720672607422,203.5472869873047,0.5859375,5.041204648553367,4.335549445893578,1.5934427914398286,28.51253318786621,6.852760314941406,147.08236694335938,0.5859375,5.045629285963519,4.830959080974734,1.5088246790559423,33.99065017700195,8.194525718688965,180.41610717773438,0.5859375,5.297439703067221,4.645806649557153,1.0020772596770782,0.3102572036635749,,,,,,,,,,,,,,,,
VisualCogA_Task-2,52,41.0,VisualCogA_Task-2:q1_041,470.48046875,1,right,unresolved_from_allowed_channels,target_locked,2.2,472.68046875,26,32,45,83,128.0,90.08513641357422,21.87273597717285,104.03934478759766,0.5109374523162842,1.938403343499798,1.7071584625180898,1.7963137988829077,14.471439361572266,3.549431085586548,33.96784591674805,0.5109374523162842,1.9477318504173053,2.165952226287014,1.6527436286544062,37.83118438720703,9.188015937805176,61.55128479003906,0.5109374523162842,2.3127823900144677,2.265471814317894,1.0270296842568962,0.558313351799804,,,,,,,,,,,,,,,,
VisualCogA_Task-2,53,42.0,VisualCogA_Task-2:q1_042,479.15625,-1,left,unresolved_from_allowed_channels,cue_locked,0.0,479.15625,25,32,45,83,128.0,162.5115509033203,39.3634033203125,329.30499267578125,0.5859375,4.9613119147365845,1.4130613640014031,1.9432095140532353,81.13350677490234,19.6387996673584,253.40736389160156,0.5859375,4.826555649182937,2.35272646375305,1.3202310849961207,145.91427612304688,35.335968017578125,352.6685791015625,0.59375,4.896284290784543,2.543650109412398,1.3033151808554932,1.130588745410995,,,,,,,,,,,,,,,,
VisualCogA_Task-2,53,42.0,VisualCogA_Task-2:q1_042,479.15625,-1,left,unresolved_from_allowed_channels,target_locked,2.2,481.35625,26,32,45,83,128.0,83.69967651367188,20.275686264038086,97.50838470458984,0.4874999523162842,2.5744704466767785,0.04244657194586146,1.145931130207488,12.605480194091797,3.053344488143921,29.382461547851562,0.5890624523162842,2.4959673960270887,0.8906856385337742,2.030430301148234,28.526317596435547,6.91827392578125,49.04426956176758,0.5890624523162842,2.586778102486444,1.3404280648603668,1.5538525887379349,1.2979814929145053,,,,,,,,,,,,,,,,
